#Point,X(min),Y(Counts)
830,0.277,6.95148539337801E-05
831,0.277,6.66421899337585E-05
832,0.278,6.39568430951946E-05
833,0.278,6.32352634799944E-05
834,0.278,6.51466404761992E-05
835,0.279,6.81507426574849E-05
836,0.279,6.90283526269453E-05
837,0.279,6.73148474487608E-05
838,0.280,6.46004031133918E-05
839,0.280,6.34771631255855E-05
840,0.280,6.36125968719805E-05
841,0.281,6.5211524210847E-05
842,0.281,6.62495402087706E-05
843,0.281,6.67861186759296E-05
844,0.282,6.54158313638569E-05
845,0.282,6.37269154120865E-05
846,0.282,6.28400384423778E-05
847,0.283,6.41662979268798E-05
