#Point,X(min),Y(Counts)
20336,6.779,0.002039452
20337,6.779,0.002041832
20338,6.78,0.002041259
20339,6.78,0.002038942
20340,6.78,0.002037565
20341,6.781,0.00204126
20342,6.781,0.002043818
20343,6.781,0.002041081
20344,6.782,0.002035252
20345,6.782,0.002032322
20346,6.782,0.00203513
20347,6.783,0.002037948
20348,6.783,0.002040703
20349,6.783,0.002038946
20350,6.784,0.002038561
20351,6.784,0.002039081
20352,6.784,0.002041691
20353,6.785,0.002043138
20354,6.785,0.002040939
20355,6.785,0.002038273
20356,6.786,0.002036152
20357,6.786,0.002038125
20358,6.786,0.00204149
20359,6.787,0.00204529
20360,6.787,0.002045261
20361,6.787,0.002044719
20362,6.788,0.002045519
20363,6.788,0.002049338
20364,6.788,0.002051528
20365,6.789,0.002051381
20366,6.789,0.00204952
20367,6.789,0.002046097
20368,6.79,0.002041603
20369,6.79,0.002041445
20370,6.79,0.002044847
20371,6.791,0.002049115
20372,6.791,0.00204892
20373,6.791,0.002047495
20374,6.792,0.002045272
20375,6.792,0.002043416
20376,6.792,0.002043752
20377,6.793,0.00204532
20378,6.793,0.00204586
20379,6.793,0.002045867
20380,6.794,0.002044991
20381,6.794,0.002044755
20382,6.794,0.002042258
20383,6.795,0.002038642
20384,6.795,0.002037258
20385,6.795,0.002038791
20386,6.796,0.002041685
20387,6.796,0.00204403
20388,6.796,0.00204473
20389,6.797,0.002045179
20390,6.797,0.002045355
20391,6.797,0.002045539
20392,6.798,0.002042774
20393,6.798,0.002041363
20394,6.798,0.00204373
20395,6.799,0.002047759
20396,6.799,0.002047849
20397,6.799,0.0020417
20398,6.8,0.002036772
20399,6.8,0.002036808
20400,6.8,0.002038873
20401,6.801,0.002041777
20402,6.801,0.002040049
20403,6.801,0.002037461
20404,6.802,0.002034335
20405,6.802,0.00203248
20406,6.802,0.002034948
20407,6.803,0.002038929
20408,6.803,0.002042546
20409,6.803,0.002040643
20410,6.804,0.002037454
20411,6.804,0.002035483
20412,6.804,0.002036619
20413,6.805,0.002039258
20414,6.805,0.002041764
20415,6.805,0.002044379
20416,6.806,0.002046156
20417,6.806,0.002046687
20418,6.806,0.002043708
20419,6.807,0.002043328
20420,6.807,0.002044412
20421,6.807,0.002048979
20422,6.808,0.002047155
20423,6.808,0.002043018
20424,6.808,0.002039343
20425,6.809,0.002039737
20426,6.809,0.002039836
20427,6.809,0.002035905
20428,6.81,0.002033927
20429,6.81,0.002034819
20430,6.81,0.002036595
20431,6.811,0.002033955
20432,6.811,0.002029504
20433,6.811,0.002030495
20434,6.812,0.002034785
20435,6.812,0.002038637
20436,6.812,0.002036694
20437,6.813,0.002034524
20438,6.813,0.00203348
20439,6.813,0.002034689
20440,6.814,0.002035976
20441,6.814,0.002038072
20442,6.814,0.002039771
20443,6.815,0.002039086
20444,6.815,0.002039545
20445,6.815,0.002039779
20446,6.816,0.002041566
20447,6.816,0.00204103
20448,6.816,0.002041774
20449,6.817,0.002042482
20450,6.817,0.002042581
20451,6.817,0.002039866
20452,6.818,0.002036832
20453,6.818,0.002036964
20454,6.818,0.002037371
20455,6.819,0.002039058
20456,6.819,0.002041316
20457,6.819,0.002043971
20458,6.82,0.002044841
20459,6.82,0.00204345
20460,6.82,0.002044337
20461,6.821,0.00204534
20462,6.821,0.002043641
20463,6.821,0.002040236
20464,6.822,0.002038771
20465,6.822,0.002042838
20466,6.822,0.002045647
20467,6.823,0.002046637
20468,6.823,0.00204601
20469,6.823,0.002047276
20470,6.824,0.002047878
20471,6.824,0.002046279
20472,6.824,0.002045062
20473,6.825,0.002045295
20474,6.825,0.002045343
20475,6.825,0.002044186
20476,6.826,0.002042512
20477,6.826,0.002039928
20478,6.826,0.002038645
20479,6.827,0.002039268
20480,6.827,0.002042251
20481,6.827,0.002043555
20482,6.828,0.00204143
20483,6.828,0.002040124
20484,6.828,0.002037226
20485,6.829,0.00203577
20486,6.829,0.002035473
20487,6.829,0.002037424
20488,6.83,0.002038446
20489,6.83,0.00203812
20490,6.83,0.0020378
20491,6.831,0.002038395
20492,6.831,0.002038628
20493,6.831,0.002037553
20494,6.832,0.002036681
20495,6.832,0.002034384
20496,6.832,0.002033599
20497,6.833,0.002032064
20498,6.833,0.002027538
20499,6.833,0.002026565
20500,6.834,0.002028129
20501,6.834,0.002031087
20502,6.834,0.0020312
20503,6.835,0.002027893
20504,6.835,0.002028077
20505,6.835,0.002029199
20506,6.836,0.002030094
20507,6.836,0.002025821
20508,6.836,0.002021812
20509,6.837,0.002019128
20510,6.837,0.002018991
20511,6.837,0.002020273
20512,6.838,0.002019635
20513,6.838,0.002022311
20514,6.838,0.002021269
20515,6.839,0.002022269
20516,6.839,0.002022417
20517,6.839,0.002023081
20518,6.84,0.002022463
20519,6.84,0.002020736
20520,6.84,0.002018742
20521,6.841,0.002019965
20522,6.841,0.002018959
20523,6.841,0.002017687
20524,6.842,0.002013187
20525,6.842,0.002012646
20526,6.842,0.002014567
20527,6.843,0.002016353
20528,6.843,0.002015397
20529,6.843,0.002016451
20530,6.844,0.002017601
20531,6.844,0.002018129
20532,6.844,0.002014501
20533,6.845,0.002010508
20534,6.845,0.002010023
20535,6.845,0.002011218
20536,6.846,0.002012032
20537,6.846,0.002012716
20538,6.846,0.002015025
20539,6.847,0.002019929
20540,6.847,0.002021571
20541,6.847,0.00201992
20542,6.848,0.002015249
20543,6.848,0.002012675
20544,6.848,0.002009319
20545,6.849,0.002008021
20546,6.849,0.002006641
20547,6.849,0.002009501
20548,6.85,0.002014008
20549,6.85,0.002016328
20550,6.85,0.002015904
20551,6.851,0.00201449
20552,6.851,0.00201351
20553,6.851,0.002010726
20554,6.852,0.00200804
20555,6.852,0.002007047
20556,6.852,0.002008114
20557,6.853,0.00201024
20558,6.853,0.002009622
20559,6.853,0.002010191
20560,6.854,0.002010378
20561,6.854,0.002012278
20562,6.854,0.002011376
20563,6.855,0.002011734
20564,6.855,0.002012005
20565,6.855,0.00201257
20566,6.856,0.002011894
20567,6.856,0.002009534
20568,6.856,0.002011376
20569,6.857,0.00201261
20570,6.857,0.00201503
20571,6.857,0.002013126
20572,6.858,0.002011068
20573,6.858,0.002011146
20574,6.858,0.002013528
20575,6.859,0.002014017
20576,6.859,0.002013282
20577,6.859,0.002010247
20578,6.86,0.002008921
20579,6.86,0.002007162
20580,6.86,0.002007056
20581,6.861,0.002009494
20582,6.861,0.002012567
20583,6.861,0.002014156
20584,6.862,0.002015366
20585,6.862,0.002015751
20586,6.862,0.002011974
20587,6.863,0.002007216
20588,6.863,0.002005358
20589,6.863,0.002010285
20590,6.864,0.002011436
20591,6.864,0.002011292
20592,6.864,0.002011283
20593,6.865,0.002014915
20594,6.865,0.002016876
20595,6.865,0.002017033
20596,6.866,0.002017377
20597,6.866,0.002017019
20598,6.866,0.002017837
20599,6.867,0.002018663
20600,6.867,0.002019266
20601,6.867,0.002019499
20602,6.868,0.002021767
20603,6.868,0.002024221
20604,6.868,0.00202398
20605,6.869,0.002019557
20606,6.869,0.002015187
20607,6.869,0.002014189
20608,6.87,0.002016731
20609,6.87,0.002019892
20610,6.87,0.002022223
20611,6.871,0.0020212
20612,6.871,0.002020171
20613,6.871,0.002019276
20614,6.872,0.002019339
20615,6.872,0.002018065
20616,6.872,0.002015935
20617,6.873,0.002015271
20618,6.873,0.002015494
20619,6.873,0.002016011
20620,6.874,0.002017006
20621,6.874,0.002020471
20622,6.874,0.002020179
20623,6.875,0.002015151
20624,6.875,0.002010572
20625,6.875,0.002012064
20626,6.876,0.002013635
20627,6.876,0.002014011
20628,6.876,0.002011466
20629,6.877,0.002012002
20630,6.877,0.002011706
20631,6.877,0.002008417
20632,6.878,0.002004768
20633,6.878,0.002003759
20634,6.878,0.002008375
20635,6.879,0.00201416
20636,6.879,0.002015545
20637,6.879,0.002015177
20638,6.88,0.002012864
20639,6.88,0.002011696
20640,6.88,0.002011741
20641,6.881,0.002013828
20642,6.881,0.002015774
20643,6.881,0.002016128
20644,6.882,0.002016289
20645,6.882,0.002015019
20646,6.882,0.002011153
20647,6.883,0.00200786
20648,6.883,0.002009463
20649,6.883,0.002013278
20650,6.884,0.002014115
20651,6.884,0.002011289
20652,6.884,0.002007013
20653,6.885,0.002005179
20654,6.885,0.002005271
20655,6.885,0.002006636
20656,6.886,0.002006121
20657,6.886,0.002005587
20658,6.886,0.002003092
20659,6.887,0.002001945
20660,6.887,0.001999141
20661,6.887,0.001998719
20662,6.888,0.002000362
20663,6.888,0.002003801
20664,6.888,0.002007783
20665,6.889,0.002008072
20666,6.889,0.002005976
20667,6.889,0.002004174
20668,6.89,0.002004709
20669,6.89,0.002008074
20670,6.89,0.002010061
20671,6.891,0.002010578
20672,6.891,0.002008336
20673,6.891,0.002005511
20674,6.892,0.002004596
20675,6.892,0.002005763
20676,6.892,0.002006216
20677,6.893,0.002003745
20678,6.893,0.002001754
20679,6.893,0.002000972
20680,6.894,0.002000181
20681,6.894,0.001998815
20682,6.894,0.001999434
20683,6.895,0.002001581
20684,6.895,0.002006142
20685,6.895,0.002011371
20686,6.896,0.002011988
20687,6.896,0.002009752
20688,6.896,0.002005721
20689,6.897,0.002002865
20690,6.897,0.002001348
20691,6.897,0.001998279
20692,6.898,0.001999266
20693,6.898,0.002000199
20694,6.898,0.00200147
20695,6.899,0.002000228
20696,6.899,0.002000097
20697,6.899,0.002002625
20698,6.9,0.002005784
20699,6.9,0.002007248
20700,6.9,0.002004387
20701,6.901,0.002002956
20702,6.901,0.002002005
20703,6.901,0.002001858
20704,6.902,0.002001679
20705,6.902,0.00200234
20706,6.902,0.00200629
20707,6.903,0.002007363
20708,6.903,0.002005323
20709,6.903,0.002002204
20710,6.904,0.002002414
20711,6.904,0.002002391
20712,6.904,0.002002044
20713,6.905,0.002000523
20714,6.905,0.002000717
20715,6.905,0.002001275
20716,6.906,0.00199917
20717,6.906,0.001998439
20718,6.906,0.001997056
20719,6.907,0.001996962
20720,6.907,0.001996979
20721,6.907,0.001997155
20722,6.908,0.002001008
20723,6.908,0.002001576
20724,6.908,0.001998668
20725,6.909,0.001993023
20726,6.909,0.001990707
20727,6.909,0.001993804
20728,6.91,0.001998134
20729,6.91,0.002000595
20730,6.91,0.001999319
20731,6.911,0.001999778
20732,6.911,0.002000585
20733,6.911,0.002004098
20734,6.912,0.002003127
20735,6.912,0.001999984
20736,6.912,0.001996726
20737,6.913,0.00199741
20738,6.913,0.002002093
20739,6.913,0.00200436
20740,6.914,0.002002884
20741,6.914,0.001997498
20742,6.914,0.001994565
20743,6.915,0.001995528
20744,6.915,0.001999642
20745,6.915,0.002003823
20746,6.916,0.002004335
20747,6.916,0.002004633
20748,6.916,0.002002964
20749,6.917,0.00200231
20750,6.917,0.002001034
20751,6.917,0.002002641
20752,6.918,0.002004761
20753,6.918,0.002005636
20754,6.918,0.002003366
20755,6.919,0.002000049
20756,6.919,0.001998791
20757,6.919,0.001999856
20758,6.92,0.002002502
20759,6.92,0.002003732
20760,6.92,0.002003304
20761,6.921,0.002003742
20762,6.921,0.002003579
20763,6.921,0.002003161
20764,6.922,0.002000246
20765,6.922,0.00200016
20766,6.922,0.00200119
20767,6.923,0.00200313
20768,6.923,0.002003576
20769,6.923,0.002004635
20770,6.924,0.002005465
20771,6.924,0.002007195
20772,6.924,0.002008895
20773,6.925,0.002009319
20774,6.925,0.002008673
20775,6.925,0.002004982
20776,6.926,0.002002492
20777,6.926,0.002000884
20778,6.926,0.002001346
20779,6.927,0.002002108
20780,6.927,0.002002323
20781,6.927,0.002002781
20782,6.928,0.002002255
20783,6.928,0.002006066
20784,6.928,0.002008856
20785,6.929,0.002011521
20786,6.929,0.002008738
20787,6.929,0.002007367
20788,6.93,0.002006529
20789,6.93,0.00200523
20790,6.93,0.002001449
20791,6.931,0.002001174
20792,6.931,0.002004656
20793,6.931,0.002011138
20794,6.932,0.002016546
20795,6.932,0.002018309
20796,6.932,0.002016837
20797,6.933,0.002013573
20798,6.933,0.002011085
20799,6.933,0.00201325
20800,6.934,0.00201597
20801,6.934,0.002017807
20802,6.934,0.002016051
20803,6.935,0.002013985
20804,6.935,0.002012308
20805,6.935,0.002010914
20806,6.936,0.002009596
20807,6.936,0.002011365
20808,6.936,0.00201542
20809,6.937,0.002016318
20810,6.937,0.002014403
20811,6.937,0.002009423
20812,6.938,0.002006199
20813,6.938,0.00200436
20814,6.938,0.002002018
20815,6.939,0.002000409
20816,6.939,0.001999475
20817,6.939,0.002000012
20818,6.94,0.002001011
20819,6.94,0.001999786
20820,6.94,0.001999521
20821,6.941,0.001997852
20822,6.941,0.001998663
20823,6.941,0.002001101
20824,6.942,0.00200336
20825,6.942,0.00200304
20826,6.942,0.00200211
20827,6.943,0.002000236
20828,6.943,0.001998563
20829,6.943,0.001992238
20830,6.944,0.001989625
20831,6.944,0.001988915
20832,6.944,0.001992762
20833,6.945,0.001993249
20834,6.945,0.001991056
20835,6.945,0.001987023
20836,6.946,0.001985721
20837,6.946,0.001984254
20838,6.946,0.001986939
20839,6.947,0.001989255
20840,6.947,0.001993567
20841,6.947,0.001992598
20842,6.948,0.001989926
20843,6.948,0.001988484
20844,6.948,0.001989134
20845,6.949,0.001990046
20846,6.949,0.00198937
20847,6.949,0.001986686
20848,6.95,0.001986042
20849,6.95,0.001984839
20850,6.95,0.001986748
20851,6.951,0.001986179
20852,6.951,0.001985885
20853,6.951,0.001984396
20854,6.952,0.001984805
20855,6.952,0.001984269
20856,6.952,0.001984539
20857,6.953,0.001983687
20858,6.953,0.001985224
20859,6.953,0.001986243
20860,6.954,0.001985561
20861,6.954,0.001980657
20862,6.954,0.001974356
20863,6.955,0.001970347
20864,6.955,0.001970753
20865,6.955,0.001971399
20866,6.956,0.001974155
20867,6.956,0.00197421
20868,6.956,0.00197577
20869,6.957,0.001977802
20870,6.957,0.001979512
20871,6.957,0.001979761
20872,6.958,0.001979927
20873,6.958,0.001984812
20874,6.958,0.00199082
20875,6.959,0.001994015
20876,6.959,0.001992507
20877,6.959,0.001991549
20878,6.96,0.001990496
20879,6.96,0.001987658
20880,6.96,0.001981812
20881,6.961,0.001980188
20882,6.961,0.001983678
20883,6.961,0.001988838
20884,6.962,0.001990237
20885,6.962,0.001989948
20886,6.962,0.001989774
20887,6.963,0.001989116
20888,6.963,0.001988987
20889,6.963,0.001987186
20890,6.964,0.001982796
20891,6.964,0.00198121
20892,6.964,0.001980261
20893,6.965,0.001982904
20894,6.965,0.001982268
20895,6.965,0.001982343
20896,6.966,0.001983113
20897,6.966,0.001986136
20898,6.966,0.001990707
20899,6.967,0.001992588
20900,6.967,0.001991976
20901,6.967,0.00199208
20902,6.968,0.001996092
20903,6.968,0.001999559
20904,6.968,0.001999542
20905,6.969,0.001999318
20906,6.969,0.001997906
20907,6.969,0.001996758
20908,6.97,0.001992121
20909,6.97,0.001988348
20910,6.97,0.001988666
20911,6.971,0.001989046
20912,6.971,0.001991063
20913,6.971,0.001988915
20914,6.972,0.001986532
20915,6.972,0.001984739
20916,6.972,0.001985444
20917,6.973,0.001989148
20918,6.973,0.001990657
20919,6.973,0.001993009
20920,6.974,0.001992365
20921,6.974,0.00199294
20922,6.974,0.001994324
20923,6.975,0.001997586
20924,6.975,0.001997658
20925,6.975,0.001994811
20926,6.976,0.001988159
20927,6.976,0.001984448
20928,6.976,0.001983634
20929,6.977,0.001988566
20930,6.977,0.001996311
20931,6.977,0.001998776
20932,6.978,0.001997741
20933,6.978,0.001991344
20934,6.978,0.001986922
20935,6.979,0.001987143
20936,6.979,0.001990514
20937,6.979,0.001992444
20938,6.98,0.001989653
20939,6.98,0.001988247
20940,6.98,0.001991046
20941,6.981,0.00199607
20942,6.981,0.00199815
20943,6.981,0.001999627
20944,6.982,0.002000018
20945,6.982,0.001998689
20946,6.982,0.001997
20947,6.983,0.001994458
20948,6.983,0.001993662
20949,6.983,0.00199285
20950,6.984,0.001994038
20951,6.984,0.001997362
20952,6.984,0.001998778
20953,6.985,0.002000201
20954,6.985,0.002001174
20955,6.985,0.001999952
20956,6.986,0.00199941
20957,6.986,0.001999737
20958,6.986,0.002002143
20959,6.987,0.002003056
20960,6.987,0.002004878
20961,6.987,0.002009491
20962,6.988,0.002012326
20963,6.988,0.002010262
20964,6.988,0.002005917
20965,6.989,0.002003309
20966,6.989,0.002004778
20967,6.989,0.002006133
20968,6.99,0.002009241
20969,6.99,0.002010366
20970,6.99,0.002008871
20971,6.991,0.002003143
20972,6.991,0.002000147
20973,6.991,0.002002371
20974,6.992,0.002005688
20975,6.992,0.002007584
20976,6.992,0.002007289
20977,6.993,0.002009833
20978,6.993,0.002013094
20979,6.993,0.002014504
20980,6.994,0.002011573
20981,6.994,0.002006689
20982,6.994,0.002006164
20983,6.995,0.002010661
20984,6.995,0.002016751
20985,6.995,0.002023099
20986,6.996,0.002027468
20987,6.996,0.002028827
20988,6.996,0.002025409
20989,6.997,0.002023354
20990,6.997,0.002025458
20991,6.997,0.002028411
20992,6.998,0.002031576
20993,6.998,0.002033136
20994,6.998,0.00203525
20995,6.999,0.002037224
20996,6.999,0.002036962
20997,6.999,0.002036534
20998,7,0.002038013
20999,7,0.00204279
21000,7,0.002050776
21001,7.001,0.002057339
21002,7.001,0.002064665
21003,7.001,0.002071542
21004,7.002,0.002076825
21005,7.002,0.00208316
21006,7.002,0.002090496
21007,7.003,0.002097206
21008,7.003,0.002102283
21009,7.003,0.002106758
21010,7.004,0.002112439
21011,7.004,0.002117421
21012,7.004,0.00212483
21013,7.005,0.002131005
21014,7.005,0.002136052
21015,7.005,0.002141005
21016,7.006,0.002148644
21017,7.006,0.002156214
21018,7.006,0.00216168
21019,7.007,0.002165819
21020,7.007,0.002173562
21021,7.007,0.002180929
21022,7.008,0.002187351
21023,7.008,0.00218996
21024,7.008,0.002192167
21025,7.009,0.002199131
21026,7.009,0.00220542
21027,7.009,0.002210753
21028,7.01,0.002210744
21029,7.01,0.00220889
21030,7.01,0.002208506
21031,7.011,0.002210066
21032,7.011,0.002212059
21033,7.011,0.002212424
21034,7.012,0.002210353
21035,7.012,0.002212732
21036,7.012,0.00221449
21037,7.013,0.002217135
21038,7.013,0.002217497
21039,7.013,0.002220333
21040,7.014,0.00222399
21041,7.014,0.00222737
21042,7.014,0.00222442
21043,7.015,0.002222336
21044,7.015,0.002220529
21045,7.015,0.002220222
21046,7.016,0.002215803
21047,7.016,0.002209059
21048,7.016,0.002204745
21049,7.017,0.002202988
21050,7.017,0.002203942
21051,7.017,0.002202917
21052,7.018,0.002198862
21053,7.018,0.00219418
21054,7.018,0.002192513
21055,7.019,0.002192886
21056,7.019,0.002192015
21057,7.019,0.002185708
21058,7.02,0.002178876
21059,7.02,0.002174467
21060,7.02,0.002174965
21061,7.021,0.002176394
21062,7.021,0.002178614
21063,7.021,0.002179149
21064,7.022,0.002176631
21065,7.022,0.002170663
21066,7.022,0.002166149
21067,7.023,0.00216251
21068,7.023,0.002157649
21069,7.023,0.002152796
21070,7.024,0.002148715
21071,7.024,0.002148378
21072,7.024,0.002145953
21073,7.025,0.002142658
21074,7.025,0.002137675
21075,7.025,0.002136108
21076,7.026,0.002137814
21077,7.026,0.002137442
21078,7.026,0.00213169
21079,7.027,0.00212592
21080,7.027,0.002121773
21081,7.027,0.00211971
21082,7.028,0.002113338
21083,7.028,0.00210535
21084,7.028,0.002098749
21085,7.029,0.002094797
21086,7.029,0.002093658
21087,7.029,0.002092584
21088,7.03,0.002093984
21089,7.03,0.002093161
21090,7.03,0.00209108
21091,7.031,0.002089281
21092,7.031,0.002089559
21093,7.031,0.002089429
21094,7.032,0.002087525
21095,7.032,0.002084163
21096,7.032,0.002081057
21097,7.033,0.002078238
21098,7.033,0.002077382
21099,7.033,0.002077947
21100,7.034,0.002077897
21101,7.034,0.002076497
21102,7.034,0.002071227
21103,7.035,0.002064931
21104,7.035,0.00205983
21105,7.035,0.002059284
21106,7.036,0.002061321
21107,7.036,0.002061951
21108,7.036,0.002059799
21109,7.037,0.002058203
21110,7.037,0.002057928
21111,7.037,0.00205823
21112,7.038,0.00205475
21113,7.038,0.002050028
21114,7.038,0.002048218
21115,7.039,0.002048444
21116,7.039,0.002049678
21117,7.039,0.002048634
21118,7.04,0.002047563
21119,7.04,0.002043106
21120,7.04,0.002039681
21121,7.041,0.00203674
21122,7.041,0.00203717
21123,7.041,0.002039505
21124,7.042,0.002041669
21125,7.042,0.002042658
21126,7.042,0.002043162
21127,7.043,0.002042703
21128,7.043,0.002039846
21129,7.043,0.002037069
21130,7.044,0.002035649
21131,7.044,0.002038324
21132,7.044,0.002037699
21133,7.045,0.00203621
21134,7.045,0.002034204
21135,7.045,0.002032813
21136,7.046,0.002030783
21137,7.046,0.002026967
21138,7.046,0.002024608
21139,7.047,0.002024988
21140,7.047,0.002023293
21141,7.047,0.002021598
21142,7.048,0.002018171
21143,7.048,0.002020777
21144,7.048,0.002023455
21145,7.049,0.002024423
21146,7.049,0.002021713
21147,7.049,0.002019504
21148,7.05,0.002019326
21149,7.05,0.002019357
21150,7.05,0.002020366
21151,7.051,0.002021657
21152,7.051,0.002024049
21153,7.051,0.002022833
21154,7.052,0.002020381
21155,7.052,0.002018626
21156,7.052,0.002017381
21157,7.053,0.002018216
21158,7.053,0.002018287
21159,7.053,0.002024217
21160,7.054,0.002030837
21161,7.054,0.002033681
21162,7.054,0.002033207
21163,7.055,0.002029092
21164,7.055,0.002028395
21165,7.055,0.002028796
21166,7.056,0.002029588
21167,7.056,0.002030551
21168,7.056,0.00203062
21169,7.057,0.002029502
21170,7.057,0.002027227
21171,7.057,0.002024316
21172,7.058,0.00202215
21173,7.058,0.002021627
21174,7.058,0.002021778
21175,7.059,0.002022235
21176,7.059,0.002021744
21177,7.059,0.002021542
21178,7.06,0.002022204
21179,7.06,0.002020681
21180,7.06,0.002018351
21181,7.061,0.002015747
21182,7.061,0.002017665
21183,7.061,0.002020014
21184,7.062,0.002022435
21185,7.062,0.00202359
21186,7.062,0.00202179
21187,7.063,0.002019345
21188,7.063,0.00201515
21189,7.063,0.002013623
21190,7.064,0.002014857
21191,7.064,0.002016989
21192,7.064,0.002020677
21193,7.065,0.002025435
21194,7.065,0.00202899
21195,7.065,0.002028098
21196,7.066,0.002025296
21197,7.066,0.002025715
21198,7.066,0.002029424
21199,7.067,0.002032762
21200,7.067,0.002032518
21201,7.067,0.002030226
21202,7.068,0.002025019
21203,7.068,0.002025374
21204,7.068,0.002026532
21205,7.069,0.002028065
21206,7.069,0.00202765
21207,7.069,0.002026325
21208,7.07,0.002025135
21209,7.07,0.002021351
21210,7.07,0.002017799
21211,7.071,0.002017041
21212,7.071,0.002017857
21213,7.071,0.002016231
21214,7.072,0.002016262
21215,7.072,0.002017001
21216,7.072,0.00201891
21217,7.073,0.002015975
21218,7.073,0.002012596
21219,7.073,0.002016093
21220,7.074,0.002020668
21221,7.074,0.002020587
21222,7.074,0.002016502
21223,7.075,0.002016185
21224,7.075,0.002018534
21225,7.075,0.002019303
21226,7.076,0.002016814
21227,7.076,0.002016997
21228,7.076,0.002020505
21229,7.077,0.002024857
21230,7.077,0.002024461
21231,7.077,0.002021139
21232,7.078,0.002017433
21233,7.078,0.00201768
21234,7.078,0.002019318
21235,7.079,0.002021664
21236,7.079,0.002025905
21237,7.079,0.00202692
21238,7.08,0.002027813
21239,7.08,0.002023492
21240,7.08,0.00202064
21241,7.081,0.002018854
21242,7.081,0.002017133
21243,7.081,0.002014863
21244,7.082,0.002012522
21245,7.082,0.002012334
21246,7.082,0.002014497
21247,7.083,0.002014311
21248,7.083,0.002015813
21249,7.083,0.002015611
21250,7.084,0.002014431
21251,7.084,0.00201176
21252,7.084,0.002010153
21253,7.085,0.002012595
21254,7.085,0.002017451
21255,7.085,0.002021908
21256,7.086,0.002024365
21257,7.086,0.002025427
21258,7.086,0.002027707
21259,7.087,0.002027423
21260,7.087,0.002026429
21261,7.087,0.002025449
21262,7.088,0.002027493
21263,7.088,0.002028747
21264,7.088,0.002030817
21265,7.089,0.002033571
21266,7.089,0.002035736
21267,7.089,0.002036148
21268,7.09,0.002034271
21269,7.09,0.002033119
21270,7.09,0.002035493
21271,7.091,0.002042302
21272,7.091,0.002052535
21273,7.091,0.002057388
21274,7.092,0.002060447
21275,7.092,0.002060826
21276,7.092,0.002063269
21277,7.093,0.002063672
21278,7.093,0.002063251
21279,7.093,0.002065351
21280,7.094,0.002070009
21281,7.094,0.002077027
21282,7.094,0.002080676
21283,7.095,0.002081886
21284,7.095,0.00208337
21285,7.095,0.002088381
21286,7.096,0.002093165
21287,7.096,0.002095883
21288,7.096,0.002099557
21289,7.097,0.002105688
21290,7.097,0.002111241
21291,7.097,0.002114762
21292,7.098,0.002118456
21293,7.098,0.00212643
21294,7.098,0.002132504
21295,7.099,0.002138697
21296,7.099,0.002143486
21297,7.099,0.002148428
21298,7.1,0.002152128
21299,7.1,0.002154958
21300,7.1,0.002158906
21301,7.101,0.002162777
21302,7.101,0.002167284
21303,7.101,0.002170082
21304,7.102,0.002174508
21305,7.102,0.00217903
21306,7.102,0.002187437
21307,7.103,0.002192793
21308,7.103,0.002193283
21309,7.103,0.002191279
21310,7.104,0.002193663
21311,7.104,0.002200579
21312,7.104,0.002205231
21313,7.105,0.002207192
21314,7.105,0.002205808
21315,7.105,0.002200767
21316,7.106,0.002198339
21317,7.106,0.002197404
21318,7.106,0.002201256
21319,7.107,0.002201941
21320,7.107,0.002201326
21321,7.107,0.002197373
21322,7.108,0.002195693
21323,7.108,0.002194532
21324,7.108,0.002196539
21325,7.109,0.002194075
21326,7.109,0.002190316
21327,7.109,0.002185615
21328,7.11,0.00218132
21329,7.11,0.002180078
21330,7.11,0.002176777
21331,7.111,0.002171455
21332,7.111,0.002165242
21333,7.111,0.002159137
21334,7.112,0.002157245
21335,7.112,0.00215694
21336,7.112,0.002155535
21337,7.113,0.002150942
21338,7.113,0.002145712
21339,7.113,0.002140341
21340,7.114,0.002134505
21341,7.114,0.002125941
21342,7.114,0.002118787
21343,7.115,0.002113089
21344,7.115,0.002108581
21345,7.115,0.002104741
21346,7.116,0.00210074
21347,7.116,0.002096503
21348,7.116,0.002089989
21349,7.117,0.002081771
21350,7.117,0.002076198
21351,7.117,0.002074091
21352,7.118,0.00207445
21353,7.118,0.002070224
21354,7.118,0.002065167
21355,7.119,0.002062027
21356,7.119,0.002060055
21357,7.119,0.002059993
21358,7.12,0.002056606
21359,7.12,0.002056445
21360,7.12,0.00205749
21361,7.121,0.002058641
21362,7.121,0.002056259
21363,7.121,0.002050361
21364,7.122,0.002046034
21365,7.122,0.002041073
21366,7.122,0.002036889
21367,7.123,0.002032835
21368,7.123,0.002032008
21369,7.123,0.002032705
21370,7.124,0.002030332
21371,7.124,0.002023992
21372,7.124,0.002018285
21373,7.125,0.00201673
21374,7.125,0.002019702
21375,7.125,0.002022693
21376,7.126,0.002022958
21377,7.126,0.00202021
21378,7.126,0.002015175
21379,7.127,0.002012765
21380,7.127,0.002011983
21381,7.127,0.00201041
21382,7.128,0.002008588
21383,7.128,0.002008693
21384,7.128,0.002012827
21385,7.129,0.002017173
21386,7.129,0.002017181
21387,7.129,0.002012561
21388,7.13,0.002010872
21389,7.13,0.002014937
21390,7.13,0.002019006
21391,7.131,0.002019041
21392,7.131,0.002015657
21393,7.131,0.002015521
21394,7.132,0.002015745
21395,7.132,0.002014135
21396,7.132,0.002009108
21397,7.133,0.002003729
21398,7.133,0.002002292
21399,7.133,0.002002269
21400,7.134,0.002001677
21401,7.134,0.001996793
21402,7.134,0.001995464
21403,7.135,0.001994395
21404,7.135,0.00199605
21405,7.135,0.001999681
21406,7.136,0.002001135
21407,7.136,0.002000782
21408,7.136,0.001996224
21409,7.137,0.001995523
21410,7.137,0.001995719
21411,7.137,0.001994019
