#Point,X(min),Y(Counts)
19011,6.337,0.001279274
19012,6.338,0.001277044
19013,6.338,0.001273277
19014,6.338,0.001268846
19015,6.339,0.001266772
19016,6.339,0.00126917
19017,6.339,0.001274431
19018,6.34,0.001276939
19019,6.34,0.001275854
19020,6.34,0.001274048
19021,6.341,0.001272636
19022,6.341,0.001273029
19023,6.341,0.00127416
19024,6.342,0.001276533
19025,6.342,0.001276802
19026,6.342,0.00127306
19027,6.343,0.001270522
19028,6.343,0.001270425
19029,6.343,0.001273023
19030,6.344,0.001275373
19031,6.344,0.001276093
19032,6.344,0.001274706
19033,6.345,0.001270637
19034,6.345,0.00126713
19035,6.345,0.001265946
19036,6.346,0.001268837
19037,6.346,0.001272236
19038,6.346,0.001274055
19039,6.347,0.001270896
19040,6.347,0.001264667
19041,6.347,0.001260679
19042,6.348,0.00126147
19043,6.348,0.001265678
19044,6.348,0.00126998
19045,6.349,0.001273008
19046,6.349,0.001274195
19047,6.349,0.001271403
19048,6.35,0.001267362
19049,6.35,0.001264781
19050,6.35,0.001265446
19051,6.351,0.001267026
19052,6.351,0.001265665
19053,6.351,0.001261637
19054,6.352,0.001259316
19055,6.352,0.001261677
19056,6.352,0.001266035
19057,6.353,0.001266986
19058,6.353,0.001264731
19059,6.353,0.001262358
19060,6.354,0.001260097
19061,6.354,0.001259073
19062,6.354,0.001259338
19063,6.355,0.001260849
19064,6.355,0.001265376
19065,6.355,0.00126812
19066,6.356,0.001268778
19067,6.356,0.001266697
19068,6.356,0.001265776
19069,6.357,0.001267293
19070,6.357,0.001267448
19071,6.357,0.001266473
19072,6.358,0.001265204
19073,6.358,0.001265399
19074,6.358,0.001264762
19075,6.359,0.001260074
19076,6.359,0.001255887
19077,6.359,0.001254379
19078,6.36,0.00125585
19079,6.36,0.001255308
19080,6.36,0.001255555
19081,6.361,0.001257493
19082,6.361,0.001258899
19083,6.361,0.001257251
19084,6.362,0.001254829
19085,6.362,0.001254725
19086,6.362,0.001254099
19087,6.363,0.001253821
19088,6.363,0.001254831
19089,6.363,0.001258682
19090,6.364,0.001259475
19091,6.364,0.001258038
19092,6.364,0.001255023
19093,6.365,0.001253311
19094,6.365,0.001253595
19095,6.365,0.00125338
19096,6.366,0.001253617
19097,6.366,0.001250632
19098,6.366,0.001249772
19099,6.367,0.001250369
19100,6.367,0.001252845
19101,6.367,0.001255974
19102,6.368,0.001256543
19103,6.368,0.001257452
19104,6.368,0.001255057
19105,6.369,0.001251841
19106,6.369,0.001247263
19107,6.369,0.00124429
19108,6.37,0.001246001
19109,6.37,0.001249142
19110,6.37,0.001252186
19111,6.371,0.001253889
19112,6.371,0.001255734
19113,6.371,0.00125652
19114,6.372,0.001255033
19115,6.372,0.00125344
19116,6.372,0.001254635
19117,6.373,0.001256593
19118,6.373,0.001254331
19119,6.373,0.001251014
19120,6.374,0.001248668
19121,6.374,0.001250819
19122,6.374,0.001252111
19123,6.375,0.001254676
19124,6.375,0.001255041
19125,6.375,0.001253079
19126,6.376,0.001249328
19127,6.376,0.001246304
19128,6.376,0.001246919
19129,6.377,0.001247331
19130,6.377,0.001246713
19131,6.377,0.00124369
19132,6.378,0.001240455
19133,6.378,0.001238746
19134,6.378,0.001238809
19135,6.379,0.00124087
19136,6.379,0.001243999
19137,6.379,0.001244917
19138,6.38,0.001245289
19139,6.38,0.001244476
19140,6.38,0.001245147
19141,6.381,0.001245583
19142,6.381,0.001246892
19143,6.381,0.001248552
19144,6.382,0.001247633
19145,6.382,0.001246432
19146,6.382,0.001247123
19147,6.383,0.001251498
19148,6.383,0.001253471
19149,6.383,0.001252696
19150,6.384,0.001249895
19151,6.384,0.001251233
19152,6.384,0.001250754
19153,6.385,0.001248365
19154,6.385,0.001242303
19155,6.385,0.001237253
19156,6.386,0.001235987
19157,6.386,0.001235657
19158,6.386,0.001238021
19159,6.387,0.001239129
19160,6.387,0.00123936
19161,6.387,0.00123888
19162,6.388,0.001239324
19163,6.388,0.001240329
19164,6.388,0.001240048
19165,6.389,0.001238355
19166,6.389,0.001237279
19167,6.389,0.001237156
19168,6.39,0.001236279
19169,6.39,0.001236147
19170,6.39,0.001236269
19171,6.391,0.001237006
19172,6.391,0.001240102
19173,6.391,0.001241256
19174,6.392,0.001241595
19175,6.392,0.001238638
19176,6.392,0.001236284
19177,6.393,0.001236271
19178,6.393,0.001236507
19179,6.393,0.001239237
19180,6.394,0.001240946
19181,6.394,0.001241838
19182,6.394,0.001239957
19183,6.395,0.001238486
19184,6.395,0.001237504
19185,6.395,0.001236234
19186,6.396,0.001234355
19187,6.396,0.001232438
19188,6.396,0.00123212
19189,6.397,0.001233845
19190,6.397,0.001237234
19191,6.397,0.001239059
19192,6.398,0.001237493
19193,6.398,0.001233898
19194,6.398,0.001232549
19195,6.399,0.00123426
19196,6.399,0.001237033
19197,6.399,0.001238608
19198,6.4,0.00123767
19199,6.4,0.001236456
19200,6.4,0.001234796
19201,6.401,0.001233418
19202,6.401,0.001233539
19203,6.401,0.001236495
19204,6.402,0.001240185
19205,6.402,0.001241371
19206,6.402,0.001237557
19207,6.403,0.001233579
19208,6.403,0.001230708
19209,6.403,0.001229757
19210,6.404,0.00122895
19211,6.404,0.001227373
19212,6.404,0.001227234
19213,6.405,0.001228547
19214,6.405,0.001229566
19215,6.405,0.001230983
19216,6.406,0.001231733
19217,6.406,0.001231421
19218,6.406,0.001229358
19219,6.407,0.001229344
19220,6.407,0.001231898
19221,6.407,0.001234302
19222,6.408,0.001233445
19223,6.408,0.001230941
19224,6.408,0.001230989
19225,6.409,0.00122931
19226,6.409,0.00122814
19227,6.409,0.001227794
19228,6.41,0.001228411
19229,6.41,0.001229372
19230,6.41,0.001226668
19231,6.411,0.001225181
19232,6.411,0.001224743
19233,6.411,0.001224914
19234,6.412,0.001224705
19235,6.412,0.001223981
19236,6.412,0.001223338
19237,6.413,0.001221455
19238,6.413,0.001221263
19239,6.413,0.001223751
19240,6.414,0.00122828
19241,6.414,0.001230473
19242,6.414,0.001229229
19243,6.415,0.00122756
19244,6.415,0.001225112
19245,6.415,0.001223667
19246,6.416,0.001221561
19247,6.416,0.001219131
19248,6.416,0.001216702
19249,6.417,0.001215348
19250,6.417,0.00121774
19251,6.417,0.001219812
19252,6.418,0.001221007
19253,6.418,0.00122158
19254,6.418,0.001223834
19255,6.419,0.001226331
19256,6.419,0.001225968
19257,6.419,0.001223136
19258,6.42,0.001220388
19259,6.42,0.00121827
19260,6.42,0.001217561
19261,6.421,0.001216349
19262,6.421,0.001217365
19263,6.421,0.001219156
19264,6.422,0.001220412
19265,6.422,0.001220151
19266,6.422,0.001218222
19267,6.423,0.001214249
19268,6.423,0.001211118
19269,6.423,0.001210496
19270,6.424,0.001213189
19271,6.424,0.00121551
19272,6.424,0.001217347
19273,6.425,0.001218334
19274,6.425,0.001216263
19275,6.425,0.001212974
19276,6.426,0.001209497
19277,6.426,0.001208604
19278,6.426,0.001207374
19279,6.427,0.001209058
19280,6.427,0.001210925
19281,6.427,0.001213932
19282,6.428,0.001214469
19283,6.428,0.001214221
19284,6.428,0.001214318
19285,6.429,0.001215092
19286,6.429,0.001215429
19287,6.429,0.001214002
19288,6.43,0.001211793
19289,6.43,0.001210883
19290,6.43,0.001210671
19291,6.431,0.001210071
19292,6.431,0.001208128
19293,6.431,0.001206348
19294,6.432,0.001206783
19295,6.432,0.00120795
19296,6.432,0.001210366
19297,6.433,0.00121095
19298,6.433,0.0012115
19299,6.433,0.001211841
19300,6.434,0.00121262
19301,6.434,0.001212463
19302,6.434,0.001211818
19303,6.435,0.001211263
19304,6.435,0.001210566
19305,6.435,0.001208611
19306,6.436,0.001205081
19307,6.436,0.001203123
19308,6.436,0.001202241
19309,6.437,0.001205437
19310,6.437,0.001210037
19311,6.437,0.001213268
19312,6.438,0.001212927
19313,6.438,0.001212904
19314,6.438,0.001214973
19315,6.439,0.001214645
19316,6.439,0.001211322
19317,6.439,0.001207174
19318,6.44,0.001206982
19319,6.44,0.001208656
19320,6.44,0.001209308
19321,6.441,0.001209147
19322,6.441,0.001207998
19323,6.441,0.001205666
19324,6.442,0.001203869
19325,6.442,0.001203338
19326,6.442,0.001204384
19327,6.443,0.001203933
19328,6.443,0.001203603
19329,6.443,0.001205064
19330,6.444,0.001210551
19331,6.444,0.001212347
19332,6.444,0.001211199
19333,6.445,0.001206963
19334,6.445,0.001205565
19335,6.445,0.001206775
19336,6.446,0.001207563
19337,6.446,0.001207595
19338,6.446,0.001204621
19339,6.447,0.001202844
19340,6.447,0.001202037
19341,6.447,0.001203518
19342,6.448,0.001205669
19343,6.448,0.001208033
19344,6.448,0.001207312
19345,6.449,0.001204071
19346,6.449,0.001200957
19347,6.449,0.001202363
19348,6.45,0.001206401
19349,6.45,0.001206612
19350,6.45,0.001204201
19351,6.451,0.00120182
19352,6.451,0.001202508
19353,6.451,0.001202811
19354,6.452,0.001202034
19355,6.452,0.001200713
19356,6.452,0.001201828
19357,6.453,0.001203382
19358,6.453,0.001204876
19359,6.453,0.001204997
19360,6.454,0.001205668
19361,6.454,0.001206209
19362,6.454,0.001207029
19363,6.455,0.001205512
19364,6.455,0.001203792
19365,6.455,0.001200818
19366,6.456,0.001198382
19367,6.456,0.001197823
19368,6.456,0.001198173
19369,6.457,0.001199282
19370,6.457,0.001201267
19371,6.457,0.001201237
19372,6.458,0.001201241
19373,6.458,0.001199674
19374,6.458,0.001198476
19375,6.459,0.001197871
19376,6.459,0.001195774
19377,6.459,0.001193762
19378,6.46,0.001192487
19379,6.46,0.00119256
19380,6.46,0.00119494
19381,6.461,0.00119765
19382,6.461,0.001196778
19383,6.461,0.001195058
19384,6.462,0.001191365
19385,6.462,0.001190737
19386,6.462,0.001191544
19387,6.463,0.001191935
19388,6.463,0.001192522
19389,6.463,0.001190995
19390,6.464,0.001190494
19391,6.464,0.001189984
19392,6.464,0.00118996
19393,6.465,0.001188923
19394,6.465,0.001189171
19395,6.465,0.001188921
19396,6.466,0.001189328
19397,6.466,0.001188726
19398,6.466,0.001190598
19399,6.467,0.001193329
19400,6.467,0.001194705
19401,6.467,0.00119242
19402,6.468,0.001188062
19403,6.468,0.00118627
19404,6.468,0.001187997
19405,6.469,0.001192757
19406,6.469,0.001196026
19407,6.469,0.001197134
19408,6.47,0.001195604
19409,6.47,0.001194065
19410,6.47,0.001193582
19411,6.471,0.001192463
19412,6.471,0.001192909
19413,6.471,0.001193697
19414,6.472,0.001193412
19415,6.472,0.001190148
19416,6.472,0.001186843
19417,6.473,0.001185756
19418,6.473,0.001187093
19419,6.473,0.001187433
19420,6.474,0.001187364
19421,6.474,0.001186962
19422,6.474,0.001187351
19423,6.475,0.001189344
19424,6.475,0.001190696
19425,6.475,0.001189085
19426,6.476,0.001186073
19427,6.476,0.001183971
19428,6.476,0.001186376
19429,6.477,0.00118931
19430,6.477,0.001190666
19431,6.477,0.001188158
19432,6.478,0.001185971
19433,6.478,0.001184472
19434,6.478,0.00118582
19435,6.479,0.001188134
19436,6.479,0.001189892
19437,6.479,0.001192149
19438,6.48,0.001190522
19439,6.48,0.00118825
19440,6.48,0.001183119
19441,6.481,0.001182258
19442,6.481,0.00118387
19443,6.481,0.00118682
19444,6.482,0.001188926
19445,6.482,0.001188278
19446,6.482,0.001186051
19447,6.483,0.00118351
19448,6.483,0.00118181
19449,6.483,0.001181857
19450,6.484,0.001180279
19451,6.484,0.001178678
19452,6.484,0.001177562
19453,6.485,0.001179646
19454,6.485,0.001182206
19455,6.485,0.001181981
19456,6.486,0.001181513
19457,6.486,0.001180091
19458,6.486,0.001181343
19459,6.487,0.001180689
19460,6.487,0.001182228
19461,6.487,0.001184116
19462,6.488,0.001185665
19463,6.488,0.001185708
19464,6.488,0.001182059
19465,6.489,0.001179202
19466,6.489,0.00117587
19467,6.489,0.001173764
19468,6.49,0.001171624
19469,6.49,0.001171826
19470,6.49,0.00117535
19471,6.491,0.00117849
19472,6.491,0.001179225
19473,6.491,0.001177981
19474,6.492,0.001176994
19475,6.492,0.001178276
19476,6.492,0.0011801
19477,6.493,0.001182226
19478,6.493,0.001181711
19479,6.493,0.001180116
19480,6.494,0.001178902
19481,6.494,0.001179544
19482,6.494,0.001178661
19483,6.495,0.001175373
19484,6.495,0.001174735
19485,6.495,0.001175436
19486,6.496,0.001175965
19487,6.496,0.001172949
19488,6.496,0.001169924
19489,6.497,0.001168591
19490,6.497,0.00117092
19491,6.497,0.001174216
19492,6.498,0.001177607
19493,6.498,0.001177569
19494,6.498,0.001175169
19495,6.499,0.001172493
19496,6.499,0.001169869
19497,6.499,0.001167942
19498,6.5,0.001164472
19499,6.5,0.00116146
19500,6.5,0.001162073
19501,6.501,0.001165528
19502,6.501,0.001170201
19503,6.501,0.001173063
19504,6.502,0.001175531
19505,6.502,0.001176036
19506,6.502,0.001174428
19507,6.503,0.001172555
19508,6.503,0.001170204
19509,6.503,0.001170322
19510,6.504,0.00117059
19511,6.504,0.001172543
19512,6.504,0.001172331
19513,6.505,0.001171842
19514,6.505,0.001169318
19515,6.505,0.001168615
19516,6.506,0.001167946
19517,6.506,0.001167736
19518,6.506,0.001167869
19519,6.507,0.001168938
19520,6.507,0.001170419
19521,6.507,0.001169761
19522,6.508,0.001169402
19523,6.508,0.001169691
19524,6.508,0.001171902
19525,6.509,0.001174243
19526,6.509,0.001175204
19527,6.509,0.001177279
19528,6.51,0.001175292
19529,6.51,0.001171546
19530,6.51,0.001166492
19531,6.511,0.001164244
19532,6.511,0.001164974
19533,6.511,0.001164795
19534,6.512,0.001163343
19535,6.512,0.001160856
19536,6.512,0.001159031
19537,6.513,0.001159117
19538,6.513,0.001159196
19539,6.513,0.001157725
19540,6.514,0.001155828
19541,6.514,0.001157177
19542,6.514,0.001160704
19543,6.515,0.001162413
19544,6.515,0.001160758
19545,6.515,0.001160736
19546,6.516,0.001161592
19547,6.516,0.001162694
19548,6.516,0.001163022
19549,6.517,0.001162939
19550,6.517,0.001162026
19551,6.517,0.001159319
19552,6.518,0.001157039
19553,6.518,0.001157741
19554,6.518,0.001159898
19555,6.519,0.001161151
19556,6.519,0.001159738
19557,6.519,0.001157468
19558,6.52,0.001156254
19559,6.52,0.001154911
19560,6.52,0.001154041
19561,6.521,0.001155888
19562,6.521,0.00115797
19563,6.521,0.001158125
19564,6.522,0.001155808
19565,6.522,0.001154985
19566,6.522,0.001156538
19567,6.523,0.001158314
19568,6.523,0.001159173
19569,6.523,0.001159292
19570,6.524,0.001160416
19571,6.524,0.001160682
19572,6.524,0.001160573
19573,6.525,0.001159539
19574,6.525,0.001159987
19575,6.525,0.001160262
19576,6.526,0.001158592
19577,6.526,0.001156034
19578,6.526,0.001152965
19579,6.527,0.001149362
19580,6.527,0.001146278
19581,6.527,0.001145412
19582,6.528,0.001150018
19583,6.528,0.001156052
19584,6.528,0.001159023
19585,6.529,0.001157334
19586,6.529,0.00115484
19587,6.529,0.00115282
19588,6.53,0.001152949
19589,6.53,0.001153214
19590,6.53,0.001152792
19591,6.531,0.001150482
19592,6.531,0.001149243
19593,6.531,0.001152532
19594,6.532,0.001156975
19595,6.532,0.001158572
19596,6.532,0.001157716
19597,6.533,0.001156588
19598,6.533,0.001157829
19599,6.533,0.001157473
19600,6.534,0.001155316
19601,6.534,0.001152238
19602,6.534,0.001151441
19603,6.535,0.001151916
19604,6.535,0.001151862
19605,6.535,0.001152592
19606,6.536,0.001152447
19607,6.536,0.001152971
19608,6.536,0.00115293
19609,6.537,0.00115398
19610,6.537,0.00115626
19611,6.537,0.001157074
19612,6.538,0.001157052
19613,6.538,0.001157859
19614,6.538,0.001158896
19615,6.539,0.001160881
19616,6.539,0.001160893
19617,6.539,0.001157311
19618,6.54,0.001155145
19619,6.54,0.001155461
19620,6.54,0.001156132
19621,6.541,0.001154667
19622,6.541,0.001149933
19623,6.541,0.001150094
19624,6.542,0.00115225
19625,6.542,0.001153862
19626,6.542,0.001152757
19627,6.543,0.001149319
19628,6.543,0.001146247
19629,6.543,0.001143767
19630,6.544,0.001145675
19631,6.544,0.001151226
19632,6.544,0.00115836
19633,6.545,0.001159561
19634,6.545,0.001156982
19635,6.545,0.001152039
19636,6.546,0.001148949
19637,6.546,0.001148262
19638,6.546,0.001148836
19639,6.547,0.001151228
19640,6.547,0.001153237
19641,6.547,0.001154114
19642,6.548,0.001155325
19643,6.548,0.001156846
19644,6.548,0.001159166
19645,6.549,0.001156853
19646,6.549,0.001152981
19647,6.549,0.001148794
19648,6.55,0.0011481
19649,6.55,0.001146313
19650,6.55,0.001145944
19651,6.551,0.001146044
19652,6.551,0.001147705
19653,6.551,0.001147495
19654,6.552,0.001147271
19655,6.552,0.001147716
19656,6.552,0.001147712
19657,6.553,0.001148229
19658,6.553,0.001146408
19659,6.553,0.001146152
19660,6.554,0.001145332
19661,6.554,0.001146289
19662,6.554,0.001147188
19663,6.555,0.001146559
19664,6.555,0.001144023
19665,6.555,0.001141007
19666,6.556,0.001140208
19667,6.556,0.001143667
19668,6.556,0.001145824
19669,6.557,0.001145509
19670,6.557,0.001141291
19671,6.557,0.001140013
19672,6.558,0.001142027
19673,6.558,0.001144379
19674,6.558,0.001145076
19675,6.559,0.001141389
19676,6.559,0.001138276
19677,6.559,0.001137394
19678,6.56,0.001139473
19679,6.56,0.001142403
19680,6.56,0.001144261
19681,6.561,0.001144304
19682,6.561,0.001143559
19683,6.561,0.001142113
19684,6.562,0.001140106
19685,6.562,0.001138734
19686,6.562,0.001137339
19687,6.563,0.001139533
19688,6.563,0.001142835
19689,6.563,0.001145172
19690,6.564,0.001144882
19691,6.564,0.001142103
19692,6.564,0.001140983
19693,6.565,0.001140531
19694,6.565,0.001142549
19695,6.565,0.001142436
19696,6.566,0.001141269
19697,6.566,0.001139158
19698,6.566,0.001138406
19699,6.567,0.001139257
19700,6.567,0.00113909
19701,6.567,0.001138536
19702,6.568,0.001138357
19703,6.568,0.001138878
19704,6.568,0.001141015
19705,6.569,0.001141485
19706,6.569,0.001141088
19707,6.569,0.001138885
19708,6.57,0.001135692
19709,6.57,0.001133552
19710,6.57,0.00113387
19711,6.571,0.001137686
19712,6.571,0.001139801
19713,6.571,0.001139142
19714,6.572,0.001137107
19715,6.572,0.001137657
19716,6.572,0.001138479
19717,6.573,0.001138955
19718,6.573,0.001137562
19719,6.573,0.001135894
19720,6.574,0.001135363
19721,6.574,0.001134923
19722,6.574,0.001135369
19723,6.575,0.001134811
19724,6.575,0.001136387
19725,6.575,0.001138187
19726,6.576,0.001137343
19727,6.576,0.001133896
19728,6.576,0.001131822
19729,6.577,0.001134018
19730,6.577,0.001135133
19731,6.577,0.001135808
19732,6.578,0.001133482
19733,6.578,0.001133036
19734,6.578,0.001129252
19735,6.579,0.001128465
19736,6.579,0.001128689
19737,6.579,0.001130087
19738,6.58,0.001130644
19739,6.58,0.001130693
19740,6.58,0.001133443
19741,6.581,0.001133503
19742,6.581,0.001132144
19743,6.581,0.001129594
19744,6.582,0.001127062
19745,6.582,0.001126302
19746,6.582,0.001125975
19747,6.583,0.001127527
19748,6.583,0.001126219
19749,6.583,0.001124591
19750,6.584,0.001124551
19751,6.584,0.001126062
19752,6.584,0.001127549
19753,6.585,0.001128304
19754,6.585,0.00113047
19755,6.585,0.001130978
19756,6.586,0.001130062
19757,6.586,0.00112726
19758,6.586,0.001124433
19759,6.587,0.001123504
19760,6.587,0.001126017
19761,6.587,0.001128838
19762,6.588,0.001128295
19763,6.588,0.001126896
19764,6.588,0.001125173
19765,6.589,0.001126316
19766,6.589,0.001125557
19767,6.589,0.001126643
19768,6.59,0.00112688
19769,6.59,0.00112534
19770,6.59,0.001125233
19771,6.591,0.001124204
19772,6.591,0.001125261
19773,6.591,0.00112548
19774,6.592,0.001126126
19775,6.592,0.001126219
19776,6.592,0.001125628
19777,6.593,0.001127108
19778,6.593,0.00112711
19779,6.593,0.001129256
19780,6.594,0.001128994
19781,6.594,0.001128829
19782,6.594,0.001126131
19783,6.595,0.001122598
19784,6.595,0.001121821
19785,6.595,0.001121186
19786,6.596,0.00112137
19787,6.596,0.001120271
19788,6.596,0.001120592
19789,6.597,0.00112152
19790,6.597,0.00112346
19791,6.597,0.001123768
19792,6.598,0.001122835
19793,6.598,0.00112081
19794,6.598,0.001117167
19795,6.599,0.001115102
19796,6.599,0.001115088
19797,6.599,0.001116746
19798,6.6,0.001116534
19799,6.6,0.001115636
19800,6.6,0.00111736
19801,6.601,0.00111973
19802,6.601,0.001120974
19803,6.601,0.001119665
19804,6.602,0.001119909
19805,6.602,0.001117649
19806,6.602,0.001115242
19807,6.603,0.001114541
19808,6.603,0.001116413
19809,6.603,0.001119104
19810,6.604,0.001118139
19811,6.604,0.001117619
19812,6.604,0.001116921
19813,6.605,0.001118006
19814,6.605,0.001118116
19815,6.605,0.001118565
19816,6.606,0.001118939
19817,6.606,0.001118674
19818,6.606,0.0011176
19819,6.607,0.0011165
19820,6.607,0.001115372
19821,6.607,0.001113934
19822,6.608,0.001111457
19823,6.608,0.001111308
19824,6.608,0.001111261
19825,6.609,0.001112928
19826,6.609,0.001114254
19827,6.609,0.001116608
19828,6.61,0.001116475
19829,6.61,0.001114892
19830,6.61,0.001111572
19831,6.611,0.00110954
19832,6.611,0.001108883
19833,6.611,0.001110158
19834,6.612,0.001112616
19835,6.612,0.00111285
19836,6.612,0.001113565
19837,6.613,0.001113416
19838,6.613,0.001115421
19839,6.613,0.001116443
19840,6.614,0.00112004
19841,6.614,0.00112195
19842,6.614,0.001121356
19843,6.615,0.00111764
19844,6.615,0.001117035
19845,6.615,0.001118418
19846,6.616,0.001120838
19847,6.616,0.001120725
19848,6.616,0.001120151
19849,6.617,0.001118334
19850,6.617,0.001116429
19851,6.617,0.001114216
19852,6.618,0.001114813
19853,6.618,0.001115374
19854,6.618,0.001116338
19855,6.619,0.001115397
19856,6.619,0.001116938
19857,6.619,0.001119613
19858,6.62,0.001120969
19859,6.62,0.001122749
19860,6.62,0.001122744
19861,6.621,0.001124151
19862,6.621,0.001126113
19863,6.621,0.001127673
19864,6.622,0.001128565
19865,6.622,0.00112679
19866,6.622,0.001128067
19867,6.623,0.001128338
19868,6.623,0.001129633
19869,6.623,0.001126903
19870,6.624,0.00112387
19871,6.624,0.001120702
19872,6.624,0.00112284
19873,6.625,0.001129633
19874,6.625,0.001135176
19875,6.625,0.001136903
19876,6.626,0.001134897
19877,6.626,0.001132918
19878,6.626,0.00112943
19879,6.627,0.001125623
19880,6.627,0.001124217
19881,6.627,0.001126356
19882,6.628,0.001129891
19883,6.628,0.001131777
19884,6.628,0.001132656
19885,6.629,0.001132463
19886,6.629,0.001133894
19887,6.629,0.001135189
19888,6.63,0.001136672
19889,6.63,0.00113579
19890,6.63,0.001134349
19891,6.631,0.001133237
19892,6.631,0.001133373
19893,6.631,0.001132689
19894,6.632,0.001132305
19895,6.632,0.001131566
19896,6.632,0.001134112
19897,6.633,0.001134948
19898,6.633,0.001134848
19899,6.633,0.001132861
19900,6.634,0.001132116
19901,6.634,0.001131618
19902,6.634,0.001133134
19903,6.635,0.001135988
19904,6.635,0.001135512
19905,6.635,0.001135684
19906,6.636,0.001136972
19907,6.636,0.001140768
19908,6.636,0.001141885
19909,6.637,0.001140279
19910,6.637,0.001139289
19911,6.637,0.00113806
19912,6.638,0.001138695
19913,6.638,0.001138429
19914,6.638,0.001138389
19915,6.639,0.001136315
19916,6.639,0.001137197
19917,6.639,0.001140282
19918,6.64,0.001143641
19919,6.64,0.001147039
19920,6.64,0.001146976
19921,6.641,0.001147238
19922,6.641,0.00114334
19923,6.641,0.001143724
19924,6.642,0.001145857
19925,6.642,0.001150303
19926,6.642,0.00115108
19927,6.643,0.001148763
19928,6.643,0.00114912
19929,6.643,0.001150462
19930,6.644,0.001154173
19931,6.644,0.001155301
19932,6.644,0.001155676
19933,6.645,0.001153425
19934,6.645,0.001151434
19935,6.645,0.00115145
19936,6.646,0.001152173
19937,6.646,0.001154837
19938,6.646,0.001157006
19939,6.647,0.001158103
19940,6.647,0.001155467
19941,6.647,0.001152282
19942,6.648,0.001151516
19943,6.648,0.001152148
19944,6.648,0.001152621
19945,6.649,0.001151957
19946,6.649,0.00115478
19947,6.649,0.001156633
19948,6.65,0.001159461
19949,6.65,0.001157428
19950,6.65,0.001156222
19951,6.651,0.001155769
19952,6.651,0.001157377
19953,6.651,0.001157643
19954,6.652,0.001157451
19955,6.652,0.001158628
19956,6.652,0.001161754
19957,6.653,0.001164801
19958,6.653,0.001166821
19959,6.653,0.001165207
19960,6.654,0.00116393
19961,6.654,0.001164293
19962,6.654,0.0011684
19963,6.655,0.001170927
19964,6.655,0.001170796
19965,6.655,0.001170984
19966,6.656,0.001170317
19967,6.656,0.00117059
19968,6.656,0.001170411
19969,6.657,0.001173627
19970,6.657,0.001176813
19971,6.657,0.001177781
19972,6.658,0.00117805
19973,6.658,0.001179331
19974,6.658,0.001181733
19975,6.659,0.001181978
19976,6.659,0.001180762
19977,6.659,0.001180113
19978,6.66,0.001180959
19979,6.66,0.001180645
19980,6.66,0.001181226
19981,6.661,0.001183328
19982,6.661,0.001185773
19983,6.661,0.00118794
19984,6.662,0.001187614
19985,6.662,0.001186958
19986,6.662,0.001183358
19987,6.663,0.001181267
19988,6.663,0.00118102
19989,6.663,0.001182958
19990,6.664,0.001182762
19991,6.664,0.001181173
19992,6.664,0.001181886
19993,6.665,0.001183095
19994,6.665,0.001183244
19995,6.665,0.0011807
19996,6.666,0.001177401
19997,6.666,0.00117745
19998,6.666,0.001179317
19999,6.667,0.001184506
20000,6.667,0.001189722
20001,6.667,0.00119215
20002,6.668,0.001192345
20003,6.668,0.001189428
20004,6.668,0.001189025
20005,6.669,0.001189543
20006,6.669,0.001192342
20007,6.669,0.001193123
20008,6.67,0.001194576
20009,6.67,0.001196176
20010,6.67,0.001196414
20011,6.671,0.001196791
20012,6.671,0.00119637
20013,6.671,0.001196103
20014,6.672,0.001194638
20015,6.672,0.001194108
20016,6.672,0.00119781
20017,6.673,0.001202973
20018,6.673,0.001204998
20019,6.673,0.001205503
20020,6.674,0.001205503
20021,6.674,0.001207457
20022,6.674,0.001208036
20023,6.675,0.001207383
20024,6.675,0.001204994
20025,6.675,0.001202564
20026,6.676,0.001200281
20027,6.676,0.001201176
20028,6.676,0.001202631
20029,6.677,0.001202886
20030,6.677,0.001201897
20031,6.677,0.001202837
20032,6.678,0.00120338
20033,6.678,0.001205456
20034,6.678,0.001207189
20035,6.679,0.001210049
20036,6.679,0.001209675
20037,6.679,0.001210092
20038,6.68,0.00121179
20039,6.68,0.001213931
20040,6.68,0.00121544
20041,6.681,0.001216242
20042,6.681,0.001215632
20043,6.681,0.00121323
20044,6.682,0.001210265
20045,6.682,0.001210552
20046,6.682,0.001212085
20047,6.683,0.001214347
20048,6.683,0.00121601
20049,6.683,0.00121687
20050,6.684,0.001218436
20051,6.684,0.001219723
20052,6.684,0.001219735
20053,6.685,0.001218477
20054,6.685,0.001218546
20055,6.685,0.001220756
20056,6.686,0.001222357
20057,6.686,0.001220649
20058,6.686,0.001217086
20059,6.687,0.001214721
20060,6.687,0.001214554
20061,6.687,0.001216434
20062,6.688,0.001218396
20063,6.688,0.001219557
20064,6.688,0.001219847
20065,6.689,0.001219073
20066,6.689,0.001219726
20067,6.689,0.001220343
20068,6.69,0.001222792
20069,6.69,0.001222024
20070,6.69,0.00122231
20071,6.691,0.001221744
20072,6.691,0.001223578
20073,6.691,0.001226055
20074,6.692,0.001228505
20075,6.692,0.001230334
20076,6.692,0.001228412
20077,6.693,0.001227807
20078,6.693,0.001226723
20079,6.693,0.001228422
20080,6.694,0.001228541
20081,6.694,0.001230325
20082,6.694,0.00123169
20083,6.695,0.001232677
20084,6.695,0.001232597
20085,6.695,0.001230871
