#Point,X(min),Y(Counts)
368,0.123,7.46379176073967E-05
369,0.123,7.61422551169529E-05
370,0.124,7.81841372764241E-05
371,0.124,8.04226295205484E-05
372,0.124,8.09194558119079E-05
373,0.125,7.88996217322775E-05
374,0.125,7.71243432115714E-05
375,0.125,7.80048739239218E-05
376,0.126,7.96381138392305E-05
377,0.126,7.93669329352659E-05
378,0.126,7.73692627458006E-05
379,0.127,7.6842438823052E-05
380,0.127,7.93740387258799E-05
381,0.127,8.11622080386391E-05
382,0.128,8.19628654732571E-05
383,0.128,8.19390126825289E-05
384,0.128,8.20181621457342E-05
385,0.129,8.22113999440385E-05
386,0.129,8.19905744720465E-05
387,0.129,8.24892082316821E-05
388,0.130,8.55571519416572E-05
389,0.130,8.89154335134126E-05
390,0.130,9.11045340329061E-05
391,0.131,8.95092413005349E-05
392,0.131,8.56603968457941E-05
393,0.131,8.49912944248333E-05
394,0.132,8.50171959553466E-05
395,0.132,8.46639717087629E-05
396,0.132,8.15010966215043E-05
397,0.133,7.97473836376209E-05
398,0.133,7.99606180185923E-05
399,0.133,8.08475348431126E-05
400,0.134,8.3186742087265E-05
401,0.134,8.39096963090375E-05
402,0.134,8.29948305929131E-05
403,0.135,7.93438012016761E-05
404,0.135,7.74614229474663E-05
405,0.135,7.67273867806112E-05
406,0.136,7.92521207856398E-05
407,0.136,7.93187420534028E-05
408,0.136,7.82961754930437E-05
409,0.137,7.6943031119284E-05
410,0.137,7.66724513260505E-05
411,0.137,7.82596731817715E-05
412,0.138,7.90115386237955E-05
413,0.138,8.10669154434393E-05
414,0.138,8.33879308158121E-05
415,0.139,8.27062988207146E-05
416,0.139,8.00260343075045E-05
417,0.139,7.68294267058973E-05
418,0.140,7.66887144044523E-05
419,0.140,7.87590307559342E-05
420,0.140,7.99184520309828E-05
421,0.141,7.8295935600229E-05
422,0.141,7.61274369102165E-05
423,0.141,7.58463735252428E-05
424,0.142,7.79384925489735E-05
425,0.142,7.99965192191334E-05
426,0.142,7.8915041049745E-05
427,0.143,7.57091575926369E-05
428,0.143,7.3425366967369E-05
429,0.143,7.41849420681267E-05
430,0.144,7.63956067457486E-05
431,0.144,7.91932119339992E-05
432,0.144,8.19009427957953E-05
433,0.145,8.21468260373663E-05
434,0.145,8.12648490746562E-05
435,0.145,7.91738137046746E-05
436,0.146,7.84827872863634E-05
437,0.146,7.84990503647652E-05
