#Point,X(min),Y(Counts)
767,0.256,9.78E-05
768,0.256,9.64E-05
769,0.257,9.54E-05
770,0.257,9.41E-05
771,0.257,9.33E-05
772,0.258,9.36E-05
773,0.258,9.49E-05
774,0.258,9.65E-05
775,0.259,9.83E-05
776,0.259,9.83E-05
777,0.259,9.71E-05
778,0.26,9.47E-05
779,0.26,9.60E-05
780,0.26,9.84E-05
781,0.261,0.000100295
782,0.261,9.93E-05
783,0.261,9.96E-05
784,0.262,9.99E-05
785,0.262,9.97E-05
786,0.262,9.77E-05
787,0.263,9.64E-05
788,0.263,9.77E-05
789,0.263,9.92E-05
790,0.264,9.98E-05
791,0.264,0.000100549
792,0.264,0.000103236
793,0.265,0.00010607
794,0.265,0.000107071
795,0.265,0.000105802
796,0.266,0.00010497
797,0.266,0.000103705
798,0.266,0.000103541
799,0.267,0.000104003
800,0.267,0.000104365
801,0.267,0.000104339
802,0.268,0.000103377
803,0.268,0.000103066
804,0.268,0.00010222
805,0.269,0.000102134
806,0.269,0.000102121
807,0.269,0.000102528
808,0.27,0.000100265
809,0.27,9.84E-05
810,0.27,9.84E-05
811,0.271,9.96E-05
812,0.271,0.0001022
813,0.271,0.00010315
814,0.272,0.000104156
815,0.272,0.000102542
816,0.272,9.87E-05
817,0.273,9.62E-05
818,0.273,9.56E-05
819,0.273,9.58E-05
820,0.274,9.78E-05
821,0.274,0.000100472
822,0.274,0.000102779
823,0.275,0.00010346
824,0.275,0.000102234
825,0.275,0.000101312
826,0.276,0.000100155
827,0.276,9.80E-05
828,0.276,9.69E-05
829,0.277,9.57E-05
830,0.277,9.63E-05
831,0.277,9.68E-05
832,0.278,9.81E-05
833,0.278,9.74E-05
834,0.278,9.72E-05
835,0.279,9.68E-05
836,0.279,9.74E-05
837,0.279,9.81E-05
838,0.28,9.85E-05
839,0.28,9.89E-05
840,0.28,9.79E-05
841,0.281,9.63E-05
842,0.281,9.60E-05
843,0.281,9.91E-05
844,0.282,0.000102561
845,0.282,0.000104656
846,0.282,0.000103503
847,0.283,0.000102277
848,0.283,0.000102301
849,0.283,0.000103009
850,0.284,0.000103023
851,0.284,0.000102309
852,0.284,0.000102588
853,0.285,0.00010314
854,0.285,0.000103109
855,0.285,0.000102455
856,0.286,0.000101832
857,0.286,0.000100829
858,0.286,9.92E-05
859,0.287,9.83E-05
860,0.287,9.88E-05
861,0.287,0.000100739
862,0.288,0.000105508
863,0.288,0.000108793
864,0.288,0.000109007
865,0.289,0.000105766
866,0.289,0.000102648
867,0.289,0.000102286
868,0.29,0.000101841
869,0.29,0.000102191
870,0.29,0.000101467
871,0.291,0.000101963
872,0.291,0.00010327
873,0.291,0.000103863
874,0.292,0.000101549
875,0.292,9.81E-05
876,0.292,9.66E-05
877,0.293,9.82E-05
878,0.293,0.000100099
879,0.293,0.000101349
880,0.294,0.000101325
881,0.294,0.000100093
882,0.294,9.83E-05
883,0.295,9.73E-05
884,0.295,9.67E-05
