2.941-2.962 min,,
#Point,X(Thompsons),Y(Counts)
126,190.8200,8.68983936309814
127,190.9400,78.1917495727539
128,192.9100,49.7997703552246
129,206.9700,519.931884765625
130,207.9400,117.152740478516
131,208.9600,60.6456489562988
132,252.8400,15.381160736084
133,253.0000,6.85862684249878
134,266.8900,40.3605804443359
135,267.0000,23.1230697631836
136,280.9300,24.164083480835
137,354.8700,7.38599109649658
138,354.9800,10.1307983398438
4.167-4.356 min,,
#Point,X(Thompsons),Y(Counts)
0,30.0300,78.4539413452148
1,31.0100,319.546569824219
2,32.0100,1348.72412109375
3,32.9500,105.09497833252
4,33.0900,2.60857391357422
5,33.9600,135.976257324219
6,34.9700,198.604293823242
7,35.9700,61.8065376281738
8,37.0000,281.282012939453
9,38.0100,402.739410400391
10,39.0200,886.688232421875
11,39.9600,239.675399780273
12,41.0100,158.603393554688
13,41.9900,132.430389404297
14,43.0000,410.965606689453
15,43.9900,1306.25598144531
16,44.9900,1856.78686523438
17,45.9700,644.079895019531
18,46.9900,1135.69812011719
19,47.9800,876.956298828125
20,48.9800,362.153747558594
21,50.0200,2101.1171875
22,51.0000,23.8682842254639
23,51.0400,4600.892578125
24,51.9900,908.021728515625
25,52.9600,221.701354980469
26,53.9300,75.6103973388672
27,54.0200,35.2343864440918
28,54.9800,151.911987304688
29,55.1000,3.8717885017395
30,55.9800,34.4655723571777
31,56.7900,1.46747982501984
32,56.9900,66.6592102050781
33,57.8800,23.1820220947266
34,57.9800,65.791633605957
35,58.8000,2.16151475906372
36,58.9600,73.3740463256836
37,59.8200,3.36420726776123
38,59.9000,28.0910377502441
39,59.9700,43.5131301879883
40,60.9900,818.675720214844
41,61.9900,753.725158691406
42,63.0000,3664.7470703125
43,63.9700,294.019104003906
44,64.9600,34.5370635986328
45,65.2600,137.851135253906
46,65.4200,215.035079956055
47,65.5300,118.264419555664
48,65.9500,2.30913066864014
49,67.0000,3.41416645050049
50,67.9800,1.4825701713562
51,68.9200,10.6857137680054
52,69.0300,33.1574325561523
53,69.9200,18.6668224334717
54,70.0000,57.6271209716797
55,70.1100,7.0945086479187
56,71.0400,12.1744422912598
57,71.8700,6.12588834762573
58,72.0100,4.85486698150635
59,72.9800,369.656524658203
60,74.0000,1039.63757324219
61,75.0100,902.958312988281
62,76.0200,1202.26025390625
63,77.0400,5780.42578125
64,78.0400,6509.49365234375
65,78.9900,463.48876953125
66,79.9600,153.177276611328
67,80.9500,61.8155670166016
68,81.8500,1.40027391910553
69,81.9900,22.7324924468994
70,82.0800,5.04252529144287
71,83.0000,5.82669925689697
72,83.8900,4.54926538467407
73,84.0200,20.7306442260742
74,84.8200,4.33941888809204
75,84.9200,13.2319412231445
76,85.0000,70.1052169799805
77,85.9000,23.0403270721436
78,85.9800,89.9011459350586
79,86.9600,174.411590576172
