#Point,X(min),Y(Counts)
18309,6.103,0.003979397
18310,6.104,0.003980105
18311,6.104,0.003978193
18312,6.104,0.00397591
18313,6.105,0.003969848
18314,6.105,0.003964063
18315,6.105,0.003961026
18316,6.106,0.003963135
18317,6.106,0.003971073
18318,6.106,0.003973874
18319,6.107,0.003973493
18320,6.107,0.003969185
18321,6.107,0.003966055
18322,6.108,0.003962379
18323,6.108,0.003957582
18324,6.108,0.003955611
18325,6.109,0.003956431
18326,6.109,0.003961753
18327,6.109,0.003964375
18328,6.11,0.003958482
18329,6.11,0.003952482
18330,6.11,0.003949718
18331,6.111,0.003950921
18332,6.111,0.00394881
18333,6.111,0.003945208
18334,6.112,0.00394363
18335,6.112,0.003945104
18336,6.112,0.003945731
18337,6.113,0.003942698
18338,6.113,0.003942532
18339,6.113,0.003942972
18340,6.114,0.003948806
18341,6.114,0.003948071
18342,6.114,0.003948348
18343,6.115,0.003951225
18344,6.115,0.003954987
18345,6.115,0.003954983
18346,6.116,0.003950976
18347,6.116,0.003947515
18348,6.116,0.003945845
18349,6.117,0.003944553
18350,6.117,0.003944098
18351,6.117,0.00394429
18352,6.118,0.003945443
18353,6.118,0.003946774
18354,6.118,0.003942857
18355,6.119,0.00393678
18356,6.119,0.003930204
18357,6.119,0.003927326
18358,6.12,0.003928939
18359,6.12,0.003932302
18360,6.12,0.00393722
18361,6.121,0.003938027
18362,6.121,0.003939157
18363,6.121,0.003941546
18364,6.122,0.003940602
18365,6.122,0.003936941
18366,6.122,0.003930882
18367,6.123,0.00393177
18368,6.123,0.00393897
18369,6.123,0.003941448
18370,6.124,0.003939604
18371,6.124,0.003934608
18372,6.124,0.003934779
18373,6.125,0.003935837
18374,6.125,0.003934695
18375,6.125,0.003930339
18376,6.126,0.003927134
18377,6.126,0.003925462
18378,6.126,0.003926572
18379,6.127,0.003927654
18380,6.127,0.003926446
18381,6.127,0.00392387
18382,6.128,0.003920075
18383,6.128,0.003919918
18384,6.128,0.003923192
18385,6.129,0.003925422
18386,6.129,0.003925462
18387,6.129,0.003925893
18388,6.13,0.003930041
18389,6.13,0.003931579
18390,6.13,0.003928107
18391,6.131,0.003923016
18392,6.131,0.003916914
18393,6.131,0.003914387
18394,6.132,0.003911564
18395,6.132,0.003911767
18396,6.132,0.003910666
18397,6.133,0.003907224
18398,6.133,0.003905757
18399,6.133,0.003906899
18400,6.134,0.003908663
18401,6.134,0.003910307
18402,6.134,0.003908592
18403,6.135,0.003906661
18404,6.135,0.003904382
18405,6.135,0.00390695
18406,6.136,0.003908317
18407,6.136,0.00390837
18408,6.136,0.003899078
18409,6.137,0.003890951
18410,6.137,0.003888295
18411,6.137,0.003892897
18412,6.138,0.003900384
18413,6.138,0.003901938
18414,6.138,0.003903376
18415,6.139,0.003902464
18416,6.139,0.003903924
18417,6.139,0.003905785
18418,6.14,0.00390803
18419,6.14,0.003909588
18420,6.14,0.003909355
18421,6.141,0.003906067
18422,6.141,0.003903419
18423,6.141,0.003901238
18424,6.142,0.003901625
18425,6.142,0.003901043
18426,6.142,0.003901896
18427,6.143,0.003903322
18428,6.143,0.003902691
18429,6.143,0.003898646
18430,6.144,0.003898393
18431,6.144,0.003898993
18432,6.144,0.003903972
18433,6.145,0.003901672
18434,6.145,0.003897379
18435,6.145,0.003891964
18436,6.146,0.003890501
18437,6.146,0.003889206
18438,6.146,0.003892034
18439,6.147,0.003896864
18440,6.147,0.003902944
18441,6.147,0.003901076
18442,6.148,0.003895831
18443,6.148,0.003892259
18444,6.148,0.003890331
18445,6.149,0.003890552
18446,6.149,0.003885373
18447,6.149,0.003885284
18448,6.15,0.003883931
18449,6.15,0.003886077
18450,6.15,0.003886602
18451,6.151,0.003884789
18452,6.151,0.003883761
18453,6.151,0.003882852
18454,6.152,0.003883755
18455,6.152,0.003878737
18456,6.152,0.003871898
18457,6.153,0.00386948
18458,6.153,0.003874384
18459,6.153,0.003878319
18460,6.154,0.003873868
18461,6.154,0.003869392
18462,6.154,0.00386793
18463,6.155,0.003868891
18464,6.155,0.003868512
18465,6.155,0.003863934
18466,6.156,0.003864264
18467,6.156,0.003866048
18468,6.156,0.003867259
18469,6.157,0.003865235
18470,6.157,0.003862812
18471,6.157,0.003864303
18472,6.158,0.003865427
18473,6.158,0.00386581
18474,6.158,0.0038668
18475,6.159,0.003864916
18476,6.159,0.00386261
18477,6.159,0.003860505
18478,6.16,0.003862258
18479,6.16,0.003859602
18480,6.16,0.003853266
18481,6.161,0.003845632
18482,6.161,0.003843875
18483,6.161,0.003845979
18484,6.162,0.003847634
18485,6.162,0.003848115
18486,6.162,0.003845734
18487,6.163,0.003849557
18488,6.163,0.003851873
18489,6.163,0.003855911
18490,6.164,0.003856193
18491,6.164,0.003856303
18492,6.164,0.003853116
18493,6.165,0.003850628
18494,6.165,0.003850776
18495,6.165,0.003852542
18496,6.166,0.003854115
18497,6.166,0.003855874
18498,6.166,0.003858048
18499,6.167,0.003854351
18500,6.167,0.003847835
18501,6.167,0.003842257
18502,6.168,0.003837778
18503,6.168,0.003832105
18504,6.168,0.003824986
18505,6.169,0.003822869
18506,6.169,0.00382368
18507,6.169,0.003823898
18508,6.17,0.003826866
18509,6.17,0.003829925
18510,6.17,0.003832965
18511,6.171,0.00383212
18512,6.171,0.003828028
18513,6.171,0.003824747
18514,6.172,0.003821651
18515,6.172,0.003822043
18516,6.172,0.003821974
18517,6.173,0.003823846
18518,6.173,0.003826646
18519,6.173,0.003831189
18520,6.174,0.003833549
18521,6.174,0.0038333
18522,6.174,0.003832537
18523,6.175,0.003831553
18524,6.175,0.003832165
18525,6.175,0.003834224
18526,6.176,0.003831228
18527,6.176,0.003826987
18528,6.176,0.003826997
18529,6.177,0.003830472
18530,6.177,0.003832873
18531,6.177,0.003829743
18532,6.178,0.0038277
18533,6.178,0.003827489
18534,6.178,0.003827323
18535,6.179,0.00382408
18536,6.179,0.003822293
18537,6.179,0.003822351
18538,6.18,0.003822977
18539,6.18,0.003818759
18540,6.18,0.003811711
18541,6.181,0.003805159
18542,6.181,0.003801567
18543,6.181,0.003801201
18544,6.182,0.003808378
18545,6.182,0.003811764
18546,6.182,0.003810353
18547,6.183,0.003805053
18548,6.183,0.003803252
18549,6.183,0.003803226
18550,6.184,0.00380133
18551,6.184,0.003798947
18552,6.184,0.003797871
18553,6.185,0.003798498
18554,6.185,0.003800956
18555,6.185,0.003801514
18556,6.186,0.003802555
18557,6.186,0.003803382
18558,6.186,0.003805882
18559,6.187,0.003807717
18560,6.187,0.003808023
18561,6.187,0.003809141
18562,6.188,0.003808861
18563,6.188,0.003811318
18564,6.188,0.003810377
18565,6.189,0.003811053
18566,6.189,0.003806024
18567,6.189,0.003803269
18568,6.19,0.003799796
18569,6.19,0.00380133
18570,6.19,0.003801854
18571,6.191,0.003799609
18572,6.191,0.003795535
18573,6.191,0.003793296
18574,6.192,0.003795563
18575,6.192,0.003800118
18576,6.192,0.003802761
18577,6.193,0.003802498
18578,6.193,0.003799715
18579,6.193,0.003798226
18580,6.194,0.003797877
18581,6.194,0.003795447
18582,6.194,0.003792689
18583,6.195,0.003787535
18584,6.195,0.003783202
18585,6.195,0.003775089
18586,6.196,0.003770417
18587,6.196,0.003768503
18588,6.196,0.00376712
18589,6.197,0.003764159
18590,6.197,0.00376134
18591,6.197,0.003758426
18592,6.198,0.003759232
18593,6.198,0.003757696
18594,6.198,0.00376168
18595,6.199,0.003763718
18596,6.199,0.003768286
18597,6.199,0.003769357
18598,6.2,0.003766498
18599,6.2,0.003764353
18600,6.2,0.003764227
18601,6.201,0.003766978
18602,6.201,0.003769229
18603,6.201,0.003769283
18604,6.202,0.003768155
18605,6.202,0.003764972
18606,6.202,0.003765279
18607,6.203,0.003765998
18608,6.203,0.00376773
18609,6.203,0.003765288
18610,6.204,0.003761766
18611,6.204,0.003760522
18612,6.204,0.003767599
18613,6.205,0.003778134
18614,6.205,0.003782579
18615,6.205,0.003777386
18616,6.206,0.003768342
18617,6.206,0.003764377
18618,6.206,0.003765001
18619,6.207,0.003767085
18620,6.207,0.003766618
18621,6.207,0.003764255
18622,6.208,0.003764937
18623,6.208,0.003764806
18624,6.208,0.003763264
18625,6.209,0.003761505
18626,6.209,0.003760223
18627,6.209,0.003760793
18628,6.21,0.003757663
18629,6.21,0.003754474
18630,6.21,0.003750302
18631,6.211,0.003746742
18632,6.211,0.003746001
18633,6.211,0.003747961
18634,6.212,0.003749384
18635,6.212,0.003748182
18636,6.212,0.003745456
18637,6.213,0.003744246
18638,6.213,0.00374699
18639,6.213,0.003747479
18640,6.214,0.003748766
18641,6.214,0.003750951
18642,6.214,0.003752719
18643,6.215,0.003751714
18644,6.215,0.003746126
18645,6.215,0.003742079
18646,6.216,0.003741517
18647,6.216,0.003740171
18648,6.216,0.003736579
18649,6.217,0.003734388
18650,6.217,0.003736179
18651,6.217,0.003743432
18652,6.218,0.003750933
18653,6.218,0.003756236
18654,6.218,0.003758249
18655,6.219,0.003757958
18656,6.219,0.003754418
18657,6.219,0.003748938
18658,6.22,0.003739985
18659,6.22,0.003734435
18660,6.22,0.003731729
18661,6.221,0.003727634
18662,6.221,0.003723457
18663,6.221,0.003722372
18664,6.222,0.003725131
18665,6.222,0.003728004
18666,6.222,0.003730115
18667,6.223,0.003728935
18668,6.223,0.00372673
18669,6.223,0.003727195
18670,6.224,0.0037308
18671,6.224,0.003732896
18672,6.224,0.003728396
18673,6.225,0.003725202
18674,6.225,0.003726361
18675,6.225,0.003730067
18676,6.226,0.003729629
18677,6.226,0.003731883
18678,6.226,0.00373219
18679,6.227,0.003731576
18680,6.227,0.00372625
18681,6.227,0.003720413
18682,6.228,0.003718402
18683,6.228,0.003718379
18684,6.228,0.003720829
18685,6.229,0.003721827
18686,6.229,0.003718552
18687,6.229,0.003718249
18688,6.23,0.003717256
18689,6.23,0.00371512
18690,6.23,0.00371135
18691,6.231,0.003712055
18692,6.231,0.003713505
18693,6.231,0.003711972
18694,6.232,0.003710434
18695,6.232,0.003709681
18696,6.232,0.003708373
18697,6.233,0.003705739
18698,6.233,0.003703042
18699,6.233,0.003703636
18700,6.234,0.003700182
18701,6.234,0.003697798
18702,6.234,0.003691415
18703,6.235,0.003691901
18704,6.235,0.003696494
18705,6.235,0.003698816
18706,6.236,0.003695835
18707,6.236,0.003693594
18708,6.236,0.003696807
18709,6.237,0.003698986
18710,6.237,0.003693189
18711,6.237,0.003685588
18712,6.238,0.003685245
18713,6.238,0.003688613
18714,6.238,0.00369054
18715,6.239,0.003687097
18716,6.239,0.00368795
18717,6.239,0.00369525
18718,6.24,0.003701507
18719,6.24,0.003705449
18720,6.24,0.003703977
18721,6.241,0.003703333
18722,6.241,0.003702487
18723,6.241,0.003700587
18724,6.242,0.00369485
18725,6.242,0.003691564
18726,6.242,0.003692525
18727,6.243,0.003694425
18728,6.243,0.00369476
18729,6.243,0.003696101
18730,6.244,0.003699751
18731,6.244,0.003702474
18732,6.244,0.003704863
18733,6.245,0.003705954
18734,6.245,0.003702141
18735,6.245,0.003695494
18736,6.246,0.003692524
18737,6.246,0.003692855
18738,6.246,0.003692332
18739,6.247,0.003686674
18740,6.247,0.003679879
18741,6.247,0.003676208
18742,6.248,0.003677008
18743,6.248,0.003678586
18744,6.248,0.003678544
18745,6.249,0.003677813
18746,6.249,0.003678407
18747,6.249,0.003675564
18748,6.25,0.003675055
18749,6.25,0.003671934
18750,6.25,0.003673192
18751,6.251,0.003675503
18752,6.251,0.00367854
18753,6.251,0.003678421
18754,6.252,0.003672047
18755,6.252,0.003668055
18756,6.252,0.003663756
18757,6.253,0.003659398
18758,6.253,0.003660068
18759,6.253,0.003665511
18760,6.254,0.003674171
18761,6.254,0.003677609
18762,6.254,0.003680309
18763,6.255,0.003681031
18764,6.255,0.003676138
18765,6.255,0.003664528
18766,6.256,0.003658288
18767,6.256,0.003656276
18768,6.256,0.003654594
18769,6.257,0.003652349
18770,6.257,0.003652917
18771,6.257,0.003659171
18772,6.258,0.003665202
18773,6.258,0.003667668
18774,6.258,0.003672762
18775,6.259,0.003675575
18776,6.259,0.00368034
18777,6.259,0.00367759
18778,6.26,0.003670892
18779,6.26,0.003663439
18780,6.26,0.00366191
18781,6.261,0.00366342
18782,6.261,0.003663004
18783,6.261,0.003658599
18784,6.262,0.003655966
18785,6.262,0.003655626
18786,6.262,0.00365526
18787,6.263,0.003654148
18788,6.263,0.003650885
18789,6.263,0.003652053
18790,6.264,0.003654592
18791,6.264,0.003658604
18792,6.264,0.003658251
18793,6.265,0.003656667
18794,6.265,0.003657901
18795,6.265,0.003661065
18796,6.266,0.003658002
18797,6.266,0.003653708
18798,6.266,0.003649882
18799,6.267,0.00365281
18800,6.267,0.003652904
18801,6.267,0.003650394
18802,6.268,0.00364583
18803,6.268,0.003645245
18804,6.268,0.003642405
18805,6.269,0.003637873
18806,6.269,0.003627039
18807,6.269,0.003620328
18808,6.27,0.003621232
18809,6.27,0.003627026
18810,6.27,0.003629377
18811,6.271,0.003629892
18812,6.271,0.003631464
18813,6.271,0.003638167
18814,6.272,0.003640028
18815,6.272,0.003642837
18816,6.272,0.003643088
18817,6.273,0.003645321
18818,6.273,0.003642061
18819,6.273,0.003636341
18820,6.274,0.003631471
18821,6.274,0.003631112
18822,6.274,0.003633299
18823,6.275,0.003635328
18824,6.275,0.00363648
18825,6.275,0.003636272
18826,6.276,0.003636229
18827,6.276,0.00363619
18828,6.276,0.003637649
18829,6.277,0.003636499
18830,6.277,0.003631595
18831,6.277,0.003628961
18832,6.278,0.003626484
18833,6.278,0.003629057
18834,6.278,0.003630854
18835,6.279,0.003635296
18836,6.279,0.00363193
18837,6.279,0.003626195
18838,6.28,0.003622277
18839,6.28,0.003627252
18840,6.28,0.003633434
18841,6.281,0.003633505
18842,6.281,0.003627848
18843,6.281,0.003624715
18844,6.282,0.003624873
18845,6.282,0.003628014
18846,6.282,0.003626884
18847,6.283,0.003620289
18848,6.283,0.003613647
18849,6.283,0.003612446
18850,6.284,0.003617358
18851,6.284,0.003618681
18852,6.284,0.00361432
18853,6.285,0.003612334
18854,6.285,0.003615653
18855,6.285,0.00361784
18856,6.286,0.003616143
18857,6.286,0.003613825
18858,6.286,0.003613
18859,6.287,0.003610702
18860,6.287,0.003605886
18861,6.287,0.00360301
18862,6.288,0.003605048
18863,6.288,0.003607031
18864,6.288,0.003609518
18865,6.289,0.003605618
18866,6.289,0.003602752
18867,6.289,0.003600115
18868,6.29,0.00360288
18869,6.29,0.003605494
18870,6.29,0.003604976
18871,6.291,0.003601608
18872,6.291,0.003601535
18873,6.291,0.003602998
18874,6.292,0.003605
18875,6.292,0.003604714
18876,6.292,0.003602433
18877,6.293,0.003601681
18878,6.293,0.003596609
18879,6.293,0.003592825
18880,6.294,0.003588171
18881,6.294,0.003588464
18882,6.294,0.003591942
18883,6.295,0.003592785
18884,6.295,0.003591148
18885,6.295,0.003590609
18886,6.296,0.003596361
18887,6.296,0.003599667
18888,6.296,0.003596024
18889,6.297,0.003588111
18890,6.297,0.003584862
18891,6.297,0.003585862
18892,6.298,0.003587692
18893,6.298,0.003585563
18894,6.298,0.003587881
18895,6.299,0.003590671
18896,6.299,0.003593262
18897,6.299,0.003592119
18898,6.3,0.003591224
18899,6.3,0.003594577
18900,6.3,0.00359546
18901,6.301,0.003590095
18902,6.301,0.003584298
18903,6.301,0.003578867
18904,6.302,0.003581496
18905,6.302,0.003581728
18906,6.302,0.003585147
18907,6.303,0.00358519
18908,6.303,0.003585087
18909,6.303,0.003584791
18910,6.304,0.003587129
18911,6.304,0.003589388
18912,6.304,0.003589022
18913,6.305,0.003586555
18914,6.305,0.003582755
18915,6.305,0.00357873
18916,6.306,0.003578994
18917,6.306,0.00357957
18918,6.306,0.003578035
18919,6.307,0.003569889
18920,6.307,0.003563117
18921,6.307,0.00356072
18922,6.308,0.003561224
18923,6.308,0.003564398
18924,6.308,0.003567406
18925,6.309,0.00357146
18926,6.309,0.003574094
18927,6.309,0.003572978
18928,6.31,0.003571603
18929,6.31,0.003568263
18930,6.31,0.003565061
18931,6.311,0.003563089
18932,6.311,0.003564561
18933,6.311,0.003566411
18934,6.312,0.003565329
18935,6.312,0.00356224
18936,6.312,0.00356326
18937,6.313,0.003562883
18938,6.313,0.003564309
18939,6.313,0.00356376
18940,6.314,0.00356418
18941,6.314,0.003564895
18942,6.314,0.003565132
18943,6.315,0.003569551
18944,6.315,0.003569285
18945,6.315,0.003566324
18946,6.316,0.003558508
18947,6.316,0.003559006
18948,6.316,0.003566241
18949,6.317,0.003574318
18950,6.317,0.003578575
18951,6.317,0.00357744
18952,6.318,0.00357494
18953,6.318,0.003569698
18954,6.318,0.003561345
18955,6.319,0.00355668
18956,6.319,0.003556771
18957,6.319,0.003558924
18958,6.32,0.003559288
18959,6.32,0.003557512
18960,6.32,0.003556182
18961,6.321,0.003554069
18962,6.321,0.003547797
18963,6.321,0.003546471
18964,6.322,0.003548909
18965,6.322,0.003550763
18966,6.322,0.003548179
18967,6.323,0.00354543
18968,6.323,0.003547595
18969,6.323,0.003545879
18970,6.324,0.003541533
18971,6.324,0.003537491
18972,6.324,0.003540304
18973,6.325,0.003544103
18974,6.325,0.003544598
18975,6.325,0.003544237
18976,6.326,0.003541726
18977,6.326,0.003540567
18978,6.326,0.003538061
18979,6.327,0.003538879
18980,6.327,0.003538503
18981,6.327,0.003540007
18982,6.328,0.003541843
18983,6.328,0.003541838
18984,6.328,0.003541183
18985,6.329,0.00354175
18986,6.329,0.003542555
18987,6.329,0.003542339
18988,6.33,0.003535533
18989,6.33,0.003532626
18990,6.33,0.003529631
18991,6.331,0.003533621
18992,6.331,0.003536818
18993,6.331,0.003539317
18994,6.332,0.003537638
18995,6.332,0.003536941
18996,6.332,0.003536809
18997,6.333,0.003532813
18998,6.333,0.003529808
18999,6.333,0.003528521
19000,6.334,0.003531624
19001,6.334,0.003531801
19002,6.334,0.003531251
19003,6.335,0.003526631
19004,6.335,0.003521021
19005,6.335,0.003518447
19006,6.336,0.003519546
19007,6.336,0.003525243
19008,6.336,0.003530955
19009,6.337,0.003534856
19010,6.337,0.003532024
19011,6.337,0.00352338
19012,6.338,0.003516249
19013,6.338,0.003511949
19014,6.338,0.003511806
19015,6.339,0.003513338
19016,6.339,0.003516877
19017,6.339,0.00351729
19018,6.34,0.003516102
19019,6.34,0.00351296
19020,6.34,0.003509167
19021,6.341,0.003506583
19022,6.341,0.003503998
19023,6.341,0.003504929
19024,6.342,0.003503819
19025,6.342,0.003506019
19026,6.342,0.003509974
19027,6.343,0.00351431
19028,6.343,0.003514007
19029,6.343,0.003514168
19030,6.344,0.003517224
19031,6.344,0.003521822
19032,6.344,0.003518425
19033,6.345,0.003514657
19034,6.345,0.003514687
19035,6.345,0.003518329
19036,6.346,0.003522731
19037,6.346,0.003521547
19038,6.346,0.003519289
19039,6.347,0.003515335
19040,6.347,0.003511714
19041,6.347,0.003510952
19042,6.348,0.00350918
19043,6.348,0.003511427
19044,6.348,0.003513054
19045,6.349,0.003511938
19046,6.349,0.003509297
19047,6.349,0.003506376
19048,6.35,0.003509496
19049,6.35,0.003514612
19050,6.35,0.00351485
19051,6.351,0.003512959
19052,6.351,0.003505378
19053,6.351,0.003503512
19054,6.352,0.003501497
19055,6.352,0.003503873
19056,6.352,0.003503803
19057,6.353,0.003502129
19058,6.353,0.003501748
19059,6.353,0.003501692
19060,6.354,0.003499553
19061,6.354,0.003493936
19062,6.354,0.003491822
19063,6.355,0.003492817
19064,6.355,0.003491355
19065,6.355,0.003486175
19066,6.356,0.003481374
19067,6.356,0.003479601
19068,6.356,0.003481677
19069,6.357,0.003485232
19070,6.357,0.003486629
19071,6.357,0.003484704
19072,6.358,0.003482743
19073,6.358,0.003482505
19074,6.358,0.003483656
19075,6.359,0.003485943
19076,6.359,0.003491126
19077,6.359,0.003492614
19078,6.36,0.003492871
19079,6.36,0.003488899
19080,6.36,0.003491083
19081,6.361,0.003494946
19082,6.361,0.003499801
19083,6.361,0.003505067
19084,6.362,0.003503138
19085,6.362,0.003501759
19086,6.362,0.003497415
19087,6.363,0.003496014
19088,6.363,0.003496838
19089,6.363,0.003493736
19090,6.364,0.003490177
19091,6.364,0.003488136
19092,6.364,0.003491997
19093,6.365,0.003491629
19094,6.365,0.003485706
19095,6.365,0.00347895
19096,6.366,0.003479312
19097,6.366,0.003484368
19098,6.366,0.003486813
19099,6.367,0.003486409
19100,6.367,0.003483447
19101,6.367,0.003483013
19102,6.368,0.003481118
19103,6.368,0.003478042
19104,6.368,0.003475912
19105,6.369,0.003475483
19106,6.369,0.003471444
19107,6.369,0.003462356
19108,6.37,0.00345773
19109,6.37,0.003455412
19110,6.37,0.003454858
19111,6.371,0.003451057
19112,6.371,0.003451641
19113,6.371,0.003457087
19114,6.372,0.003458328
19115,6.372,0.003459859
19116,6.372,0.003456893
19117,6.373,0.003456169
19118,6.373,0.003458584
19119,6.373,0.003462578
19120,6.374,0.003464867
19121,6.374,0.003460934
19122,6.374,0.003460034
19123,6.375,0.00346181
19124,6.375,0.003465953
19125,6.375,0.003473702
19126,6.376,0.003480834
19127,6.376,0.00348604
19128,6.376,0.003484976
19129,6.377,0.00348766
19130,6.377,0.003489891
19131,6.377,0.003485857
19132,6.378,0.003481424
19133,6.378,0.003475498
19134,6.378,0.003475717
19135,6.379,0.00347382
19136,6.379,0.003473232
19137,6.379,0.003473172
19138,6.38,0.003472019
19139,6.38,0.003470645
19140,6.38,0.003467826
19141,6.381,0.003465847
19142,6.381,0.003465497
19143,6.381,0.003464498
19144,6.382,0.003463175
19145,6.382,0.003458858
19146,6.382,0.003453306
19147,6.383,0.003451133
19148,6.383,0.003454816
19149,6.383,0.003460018
19150,6.384,0.003463081
19151,6.384,0.003460372
19152,6.384,0.003456403
19153,6.385,0.003453062
19154,6.385,0.00345698
19155,6.385,0.003464913
19156,6.386,0.003462757
19157,6.386,0.003455151
19158,6.386,0.003448049
19159,6.387,0.003452106
19160,6.387,0.003455044
19161,6.387,0.003456119
19162,6.388,0.00345376
19163,6.388,0.003455357
19164,6.388,0.003459148
19165,6.389,0.003462499
19166,6.389,0.003466188
19167,6.389,0.003469432
19168,6.39,0.003470627
19169,6.39,0.003470532
19170,6.39,0.003468419
19171,6.391,0.003469987
19172,6.391,0.003470891
19173,6.391,0.003470372
19174,6.392,0.003469082
19175,6.392,0.003469803
19176,6.392,0.00346994
19177,6.393,0.003469093
19178,6.393,0.003466002
19179,6.393,0.003465134
19180,6.394,0.003463791
19181,6.394,0.003466376
19182,6.394,0.003468336
19183,6.395,0.003472673
19184,6.395,0.003473079
19185,6.395,0.00346677
19186,6.396,0.003463755
19187,6.396,0.003461064
19188,6.396,0.003463095
19189,6.397,0.003462239
19190,6.397,0.003463205
19191,6.397,0.003466775
19192,6.398,0.003467702
19193,6.398,0.003464915
19194,6.398,0.003460038
19195,6.399,0.003457725
19196,6.399,0.00345833
19197,6.399,0.003458359
19198,6.4,0.003455906
19199,6.4,0.003452954
19200,6.4,0.003454461
19201,6.401,0.003458584
19202,6.401,0.003461362
19203,6.401,0.003462585
19204,6.402,0.003461262
19205,6.402,0.003463057
19206,6.402,0.003461499
19207,6.403,0.00346176
19208,6.403,0.003458448
19209,6.403,0.003460146
19210,6.404,0.003460137
19211,6.404,0.003457358
19212,6.404,0.00344885
19213,6.405,0.003443222
19214,6.405,0.003442126
19215,6.405,0.003446089
19216,6.406,0.003448047
19217,6.406,0.003444665
19218,6.406,0.003439352
19219,6.407,0.003434501
19220,6.407,0.003435778
19221,6.407,0.003435315
19222,6.408,0.003437609
19223,6.408,0.003438435
19224,6.408,0.003436437
19225,6.409,0.003434321
19226,6.409,0.003430866
19227,6.409,0.003425252
19228,6.41,0.003414483
19229,6.41,0.003405719
19230,6.41,0.00340567
19231,6.411,0.003409094
19232,6.411,0.003416034
19233,6.411,0.003421373
19234,6.412,0.00342731
19235,6.412,0.00342944
19236,6.412,0.003432394
19237,6.413,0.00343282
19238,6.413,0.003431043
19239,6.413,0.00342982
19240,6.414,0.00342848
19241,6.414,0.003429557
19242,6.414,0.003426304
19243,6.415,0.003421375
19244,6.415,0.003412505
19245,6.415,0.003405907
19246,6.416,0.003402429
19247,6.416,0.003403645
19248,6.416,0.003405442
19249,6.417,0.003403247
19250,6.417,0.003402416
19251,6.417,0.003406544
19252,6.418,0.003415468
19253,6.418,0.003421829
19254,6.418,0.003422072
19255,6.419,0.003417961
19256,6.419,0.003413473
19257,6.419,0.003410087
19258,6.42,0.003411
19259,6.42,0.003412973
19260,6.42,0.003416745
19261,6.421,0.003417321
19262,6.421,0.003414999
19263,6.421,0.003412182
19264,6.422,0.003411897
19265,6.422,0.003416112
19266,6.422,0.003415875
19267,6.423,0.003417408
19268,6.423,0.00341465
19269,6.423,0.003412531
19270,6.424,0.003407685
19271,6.424,0.003407478
19272,6.424,0.003409084
19273,6.425,0.003410138
19274,6.425,0.003408623
19275,6.425,0.003407638
19276,6.426,0.003408684
19277,6.426,0.003411115
19278,6.426,0.003411462
19279,6.427,0.003408198
19280,6.427,0.003401936
19281,6.427,0.003400523
19282,6.428,0.003402862
19283,6.428,0.003410813
19284,6.428,0.003411857
19285,6.429,0.003410325
19286,6.429,0.003409005
19287,6.429,0.00341196
19288,6.43,0.00341213
19289,6.43,0.003412333
19290,6.43,0.003411857
19291,6.431,0.003417429
19292,6.431,0.003417806
19293,6.431,0.003419326
19294,6.432,0.003416606
19295,6.432,0.003410192
19296,6.432,0.003405491
19297,6.433,0.003403943
19298,6.433,0.003407492
19299,6.433,0.003408966
19300,6.434,0.00340695
19301,6.434,0.003407388
19302,6.434,0.00340769
19303,6.435,0.003410259
19304,6.435,0.003409673
19305,6.435,0.003408696
19306,6.436,0.003409386
19307,6.436,0.003411299
19308,6.436,0.003411758
19309,6.437,0.003412875
19310,6.437,0.003411978
19311,6.437,0.003412191
19312,6.438,0.003411481
19313,6.438,0.003412942
19314,6.438,0.00341365
19315,6.439,0.003411013
19316,6.439,0.003407315
19317,6.439,0.003405388
19318,6.44,0.003406883
19319,6.44,0.003406148
19320,6.44,0.003401848
19321,6.441,0.003393927
19322,6.441,0.003393769
19323,6.441,0.003399785
19324,6.442,0.003407337
19325,6.442,0.00340659
19326,6.442,0.003404678
19327,6.443,0.00340197
19328,6.443,0.003400978
19329,6.443,0.003396273
19330,6.444,0.003394627
19331,6.444,0.003394673
19332,6.444,0.003397787
19333,6.445,0.003401444
19334,6.445,0.003405
19335,6.445,0.003408489
19336,6.446,0.00340637
19337,6.446,0.003399823
19338,6.446,0.003394703
19339,6.447,0.003394506
19340,6.447,0.003397145
19341,6.447,0.003396856
19342,6.448,0.00339435
19343,6.448,0.003391079
19344,6.448,0.003388872
19345,6.449,0.003387536
19346,6.449,0.00338756
19347,6.449,0.003391337
19348,6.45,0.003396504
19349,6.45,0.003399077
19350,6.45,0.003393336
19351,6.451,0.003387496
19352,6.451,0.003385882
19353,6.451,0.003387527
19354,6.452,0.003383154
19355,6.452,0.003378799
19356,6.452,0.003376465
19357,6.453,0.003379101
19358,6.453,0.003375604
19359,6.453,0.003368888
19360,6.454,0.003365652
19361,6.454,0.003366795
19362,6.454,0.003366395
19363,6.455,0.003362591
19364,6.455,0.003357775
19365,6.455,0.003355689
19366,6.456,0.003357659
19367,6.456,0.003365544
19368,6.456,0.003371293
19369,6.457,0.003374306
19370,6.457,0.003370167
19371,6.457,0.003366251
19372,6.458,0.003361811
19373,6.458,0.003362467
19374,6.458,0.003372083
19375,6.459,0.003377513
19376,6.459,0.003378808
19377,6.459,0.003374814
19378,6.46,0.003373195
19379,6.46,0.003374626
19380,6.46,0.003376139
19381,6.461,0.003379237
19382,6.461,0.003381855
19383,6.461,0.003380838
19384,6.462,0.003376448
